goldID	organismName	ncbiBioprojectID	ncbiTaxID	Ecosystem	EcosystemCategory	EcosystemType
Gb0037448	Marinobacter nanhaiticus D15-8W	PRJNA193181	626887	Environmental	Aquatic	Marine
Gb0037463	Nocardiopsis valliformis DSM 45023	PRJNA178035	1246448	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0037497	Bacillus coagulans XZL9	PRJNA177891	1245026	Environmental	Terrestrial	Soil
Gb0037500	Rhodoferax ferrireducens T118	PRJNA192273	886559	Environmental	Aquatic	Freshwater
Gb0037568	Amycolatopsis decaplanina DSM 44594	PRJNA186747	1284240	Environmental	Terrestrial	Soil
Gb0037569	Amycolatopsis vancoresmycina DSM 44592	PRJNA188706	1292037	Environmental	Terrestrial	Soil
Gb0037630	Toxoplasma gondii ME49	PRJNA72465	59538	Host-associated	Human	Unclassified
Gb0037631	Columba livia	PRJNA167554	8932	Environmental	Terrestrial	Unclassified
Gb0037662	Agromonas oligotrophica S58	PRJNA191613	1245469	Environmental	Terrestrial	Soil
Gb0038379	Amazona vittata	PRJNA171587	241585	Environmental	Terrestrial	Unclassified
Gb0038458	Tolypocladium inflatum NRRL8044	PRJNA73163	1086729	Environmental	Terrestrial	Soil
Gb0038632	Danaus plexippus	PRJNA72423	13037	Environmental	Terrestrial	Unclassified
Gb0038677	Plutella xylostella	PRJNA78271	51655	Environmental	Terrestrial	Agricultural field
Gb0038687	Nelumbo nucifera	PRJNA168000	4432	Environmental	Terrestrial	Unclassified
Gb0038698	Acropora digitifera	PRJNA67425	70779	Environmental	Aquatic	Marine
Gb0038711	Chlorocebus aethiops	PRJNA168621	9534	Environmental	Terrestrial	Unclassified
Gb0038718	Gossypium raimondii	PRJNA82769	29730	Environmental	Terrestrial	Agricultural field
Gb0038754	Beta vulgaris vulgaris	PRJNA176558	3555	Environmental	Terrestrial	Agricultural field
Gb0038812	Alligator mississippiensis	PRJNA159843	8496	Environmental	Aquatic	Freshwater
Gb0038842	Chrysemys picta bellii	PRJNA78657	8478	Environmental	Aquatic	Freshwater
Gb0038902	Mesorhizobium ciceri bv biserrulae WSM1271	PRJNA88097	1158138	Host-associated	Plants	Rhizoplane
Gb0038922	Pelodiscus sinensis	PRJNA68233	13735	Environmental	Aquatic	Freshwater
Gb0038945	Apalone spinifera	PRJNA177958	55534	Environmental	Aquatic	Freshwater
Gb0039001	Rhodopseudomonas palustris HaA2	PRJNA87027	1157616	Environmental	Aquatic	Freshwater
Gb0039053	Bacteroides coprophilus DSM 18228	PRJNA74387	50550	Host-associated	Human	Digestive system
Gb0039105	Helicobacter pylori 98-10	PRJNA71455	1077286	Host-associated	Animal	Digestive system
Gb0039123	Mengenilla moldrzyki	PRJNA72521	1155016	Environmental	Terrestrial	Soil
Gb0039144	Candida maltosa Xu316	PRJNA184737	1245528	Environmental	Terrestrial	Soil
Gb0039218	Setaria viridis A10	PRJNA250760	4556	Environmental	Terrestrial	Agricultural field
Gb0039277	Trichoderma pseudokoningii SMF2	PRJNA175761	1234776	Environmental	Terrestrial	Soil
Gb0039287	Synechococcus sp. PEA6 M65AY6-4-5 PE A6	PRJNA250886	1131	Environmental	Aquatic	Thermal springs
Gb0039308	Neisseria flavescens NRL30031/H210	PRJNA75089	59894	Host-associated	Human	Unclassified
Gb0039327	Trichoderma hamatum GD12	PRJNA178391	1247866	Environmental	Terrestrial	Soil
Gb0039349	Synechococcus sp. PEA4 FF65AY629-4A PE A4	PRJNA250884	1131	Environmental	Aquatic	Thermal springs
Gb0039378	Synechococcus sp. PEB5 55AY5-B PE B5	PRJNA250891	1131	Environmental	Aquatic	Thermal springs
Gb0039379	Synechococcus sp. PEA 65AY6A-5F PE A	PRJNA250890	1131	Environmental	Aquatic	Thermal springs
Gb0039741	Pseudomonas aeruginosa WC55	PRJNA202929	1333855	Environmental	Aquatic	Marine
Gb0039844	Alphaproteobacteria JGI 0001000H18	PRJNA200610	1328861	Environmental	Aquatic	Freshwater
Gb0040003	Arcobacter butzleri RM4018	PRJNA224120	1412873	Host-associated	Human	Unclassified
Gb0040138	Actinomyces neuii	PRJNA202983	310722	Host-associated	Human	Skin
Gb0040166	Staphylococcus aureus aureus CGS03	PRJNA202979	3730	Host-associated	Human	Unclassified
Gb0040362	Saprospira grandis HR1, DSM 2844	PRJNA196344	485917	Host-associated	Arthropoda	Unclassified
Gb0040490	Ehrlichia canis Jake	PRJNA205171	482300	Host-associated	Mammals	Unclassified
Gb0040491	Haemophilus influenzae F3031	PRJNA203272	1261545	Host-associated	Human	Unclassified
Gb0040494	Bacteroides salanitronis BL78, DSM 18170	PRJNA250809	1122134	Host-associated	Birds	Digestive system
Gb0040502	Cupriavidus necator JMP134	PRJNA250797	644801	NA	NA	NA
Gb0040505	Prochlorococcus marinus NATL2A	PRJNA250452	326297	Environmental	Aquatic	Marine
Gb0040506	Pseudoalteromonas haloplanktis TAC125	PRJNA250450	640081	Environmental	Aquatic	Marine
Gb0040507	Thermobifida fusca YX	PRJNA250451	1423144	Engineered	Solid waste	Composting
Gb0040546	Neisseria gonorrhoeae MS11	PRJNA209559	1350480	Host-associated	NA	NA
Gb0040571	Streptococcus pneumoniae CCRI 1974M2	PRJNA209560	1350478	Engineered	Lab synthesis	Unclassified
Gb0040572	Enterococcus faecalis T1	PRJNA209557	1350476	Host-associated	NA	NA
Gb0040573	Enterococcus faecalis T2, Sapporo-603	PRJNA209556	1350475	Host-associated	Animal	Unclassified
Gb0040574	Enterococcus faecalis T3, Sapporo-109	PRJNA209561	1350479	Host-associated	Animal	Unclassified
Gb0040575	Enterococcus faecalis Merz96	PRJNA209555	1350474	Host-associated	NA	NA
Gb0040576	Bifidobacterium animalis lactis DSM 10140	PRJNA209558	1350477	Engineered	Food production	Dairy products
Gb0040613	Gordonia terrae	PRJNA188923	1292032	Host-associated	Human	Skin
Gb0040849	Francisella tularensis TIGB-03	PRJNA196327	1315975	Engineered	Lab synthesis	Unclassified
Gb0040857	Deinococcus hopiensis KR-140, DSM 18049	PRJNA194065	1308866	Environmental	Terrestrial	Soil
Gb0041105	Anaerococcus vaginalis ATCC 51170	PRJNA193177	1299270	Environmental	Air	Unclassified
Gb0041253	Agrococcus pavilionensis RW1	PRJNA201450	1330458	Environmental	Aquatic	Freshwater
Gb0041307	Helicobacter pylori P12	PRJNA201651	1161401	Host-associated	Human	Digestive system
Gb0041464	Klebsiella pneumoniae HSL4	PRJNA189496	1294269	Environmental	Terrestrial	Soil
Gb0041496	Methylophaga lonarensis MPL	PRJNA186923	1286106	Environmental	Aquatic	Freshwater
Gb0041500	Brucella melitensis bv. 1 Abortus 2308	PRJNA193579	1307437	Engineered	Lab synthesis	Unclassified
Gb0041528	Pseudomonas veronii 1YdBTEX2	PRJNA189715	1295141	Environmental	Terrestrial	Soil
Gb0041531	Thalassolituus oleivorans MIL-1	PRJNA194507	1298593	Environmental	Aquatic	Marine
Gb0041591	Meiothermus ruber DSM 1279	PRJNA196343	504728	Environmental	Aquatic	Thermal springs
Gb0041596	Anoxybacillus flavithermus NBRC 109594	PRJNA196956	1315967	Environmental	Aquatic	Thermal springs
Gb0041664	Bacillus thuringiensis T01-328	PRJNA198475	1324966	Environmental	Terrestrial	Soil
Gb0041699	Exiguobacterium sp. S17	PRJNA202056	856854	Environmental	Terrestrial	Geologic
Gb0041739	Pseudomonas pelagia CL-AP6	PRJNA197439	1323663	Environmental	Unclassified	Unclassified
Gb0041835	Gordonia terrae C-6	PRJNA196464	1316928	Environmental	Terrestrial	Soil
Gb0042015	Synechococcus sp. UW92	PRJNA202086	1331972	Environmental	Aquatic	Marine
Gb0042023	Pseudomonas syringae pv. syringae B728a	PRJNA179280	1258663	NA	NA	NA
Gb0042176	Anopheles nili	PRJNA197423	185578	Environmental	Aquatic	Freshwater
Gb0042230	Pseudomonas syringae pv. syringae B728a	PRJNA196568	1316939	NA	NA	NA
Gb0042238	Acinetobacter guillouiae MSP4-18	PRJNA201034	1330038	Environmental	Terrestrial	Soil
Gb0042244	Aeromonas salmonicida pectinolytica 34mel	PRJNA198485	1324960	Environmental	Aquatic	Freshwater
Gb0042284	Cycloclasticus sp. PY97M	PRJNA200548	522456	Environmental	Aquatic	Marine
Gb0042293	Novosphingobium lindaniclasticum LE124	PRJNA201004	1096930	Environmental	Terrestrial	Soil
Gb0042295	Phaeospirillum fulvum MGU-K5	PRJNA196552	1316936	Environmental	Aquatic	Freshwater
Gb0042300	Candidatus Methylomirabilis oxyfera	PRJNA201016	1329909	Environmental	Aquatic	Sediment
Gb0042301	Zea mays mays cv. B73	PRJNA201012	428994	NA	NA	NA
Gb0042349	Marinobacter lipolyticus SM19	PRJNA196694	1318628	Environmental	Terrestrial	Soil
Gb0042370	Saccharomyces cerevisiae Y12 (NRRL y12633)	PRJNA197339	1321609	Engineered	Food production	Fermented beverages
Gb0042399	Candidatus Caldatribacterium saccharofermentans OP9-77CS	PRJNA179321	1262132	Environmental	Aquatic	Thermal springs
Gb0042495	Sulfolobales archaeon AZ1	PRJNA198460	1326980	Environmental	Aquatic	Thermal springs
Gb0042610	Clostridium kluyveri NBRC 12016	PRJNA218049	1397700	Environmental	Aquatic	Sediment
Gb0042612	Exiguobacterium marinum DSM 16307	PRJNA218045	1397696	Environmental	Aquatic	Marine
Gb0042613	Exiguobacterium oxidotolerans JCM 12280	PRJNA218048	1397699	Environmental	Aquatic	Unclassified
Gb0042616	Exiguobacterium undae DSM 14481	PRJNA218042	1397693	Environmental	Aquatic	Freshwater
Gb0042640	Actinomyces naeslundii	PRJNA245621	386456	Host-associated	NA	NA
Gb0042641	Methanobacterium veterum MK4, DSM 19849	PRJNA245623	408577	Environmental	Terrestrial	Soil
Gb0042653	Enterobacter cloacae Hanford	PRJNA206261	1340854	Environmental	Aquatic	Unclassified
Gb0042746	Serratia sp. ATCC 39006	PRJNA202845	104623	Environmental	Aquatic	Marine
Gb0042869	Candidatus Caldatribacterium californiense OP9-cSCG	PRJNA178520	1262133	Environmental	Aquatic	Thermal springs
Gb0042893	candidate division TM6 bacterium JCVI TM6SC1	PRJNA193445	1306947	Environmental	Unclassified	Unclassified
Gb0042901	Chlamydia trachomatis I/UW-12/UR	PRJNA207698	1318599	Host-associated	NA	NA
Gb0043018	Dermocarpa sp. 0006	PRJNA202434	1333512	NA	NA	NA
Gb0043086	Eubacterium hallii SM6/1	PRJNA174842	1129794	Host-associated	NA	NA
Gb0043089	Brucella microti CCM 4915	PRJNA196462	1326758	Host-associated	Mammals	Unclassified
Gb0043124	Pseudomonas sp. P818	PRJNA204965	1336207	Environmental	Terrestrial	Soil
Gb0043134	Salinarchaeum sp. Harcht-Bsk1	PRJNA202311	1333523	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0043195	Serratia sp. GLFA	PRJNA196463	1326759	Environmental	Terrestrial	Soil
Gb0043212	Winogradskyella psychrotolerans RS-3	PRJNA208002	641526	Environmental	Aquatic	Marine
Gb0043217	Exiguobacterium sp. RW2	PRJNA208114	1345023	Environmental	Aquatic	Freshwater
Gb0043231	Pseudoalteromonas haloplanktis TAB23	PRJNA202433	1333511	Environmental	Aquatic	Unclassified
Gb0043287	Halomonas anticariensis FP35	PRJNA203692	1121939	Environmental	Terrestrial	Soil
Gb0043289	Vibrio natriegens RF-FC 7	PRJNA208003	1344583	Environmental	Aquatic	Marine
Gb0043335	Hyphomicrobium nitrativorans NL23	PRJNA229194	1029756	Environmental	Aquatic	Aquaculture
Gb0043396	Myxococcus fulvus 124B02	PRJNA203240	33	Environmental	Terrestrial	Soil
Gb0043586	Methyloglobulus morosus KoM1	PRJNA223505	1116472	Environmental	Aquatic	Freshwater
Gb0043773	Aquimarina longa SW024, CGMCC 1.11007	PRJNA213436	1080221	Environmental	Aquatic	Marine
Gb0043997	Actinomycetales bacterium URHD0017	PRJNA213794	1380357	Environmental	Terrestrial	Soil
Gb0043998	Blastococcus sp. URHD0036	PRJNA213793	1380356	Environmental	Terrestrial	Soil
Gb0043999	Bradyrhizobium sp. URHA0013	PRJNA213789	1380352	Environmental	Terrestrial	Soil
Gb0044000	Bacillus pumilus SAFR-032	PRJNA213792	1380355	Engineered	Built environment	Unclassified
Gb0044034	Brevundimonas diminuta 470-4	PRJNA223034	1408418	Host-associated	Human	Respiratory system
Gb0044037	Brachybacterium muris	PRJNA223023	1408419	Host-associated	Mammals	Excretory system
Gb0044038	Anaplasma centrale Israel	PRJNA223028	1408420	NA	NA	NA
Gb0044074	Bifidobacterium sp. JCM 15439	PRJNA223013	1408424	Host-associated	Human	Digestive system
Gb0044077	Escherichia coli LF82	PRJNA223059	1408433	Host-associated	Human	Unclassified
Gb0044110	Streptococcus pneumoniae 021198	PRJNA208893	1315212	Host-associated	NA	NA
Gb0044157	Prolixibacter bellariivorans ATCC BAA-1284	PRJNA223119	1408473	Environmental	Aquatic	Marine
Gb0044192	Thermodesulfobacterium hydrogeniphilum DSM 14290	PRJNA239492	161156	Environmental	Aquatic	Marine
Gb0044217	Leifsonia rubra CMS 76R	PRJNA208981	1348338	Environmental	Aquatic	Freshwater
Gb0044235	Arthrobacter sp. AK-YN10	PRJNA209398	1349820	Environmental	Terrestrial	Soil
Gb0044265	Bacillus sp. NSP9.1	PRJNA209222	1071078	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0044268	Bacillus sp. SB47	PRJNA209232	1071079	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0044276	Thauera terpenica 58Eu	PRJNA209110	1348657	Environmental	Terrestrial	Unclassified
Gb0044302	Eubacterium yurii margaretiae ATCC 43715	PRJNA239932	1123756	Host-associated	Animal	Digestive system
Gb0044414	Cellulomonas sp. URHE0023	PRJNA213791	1380354	Environmental	Terrestrial	Soil
Gb0044421	Geodermatophilaceae bacterium URHB0062	PRJNA213790	1380353	Environmental	Terrestrial	Soil
Gb0044463	Mesorhizobium sp. URHB0007	PRJNA213788	1380351	Environmental	Terrestrial	Soil
Gb0044464	Mesorhizobium sp. URHC0008	PRJNA213787	1380350	Environmental	Terrestrial	Soil
Gb0044479	Nocardioides sp. URHA0020	PRJNA213780	1380392	Environmental	Terrestrial	Soil
Gb0044516	Nocardioides sp. URHA0032	PRJNA213776	1380388	Environmental	Terrestrial	Soil
Gb0044517	Pelobacter seleniigenes DSM 18267	PRJNA215343	1122946	Environmental	Aquatic	Freshwater
Gb0044564	Sphingomonas sp. URHD0057	PRJNA213777	1380389	Environmental	Terrestrial	Soil
Gb0044567	Variovorax sp. URHB0020	PRJNA213773	1380385	Environmental	Terrestrial	Soil
Gb0044570	Clostridium botulinum 17B	PRJNA213774	1380386	Host-associated	NA	NA
Gb0044772	Acinetobacter baumannii EGD-HP18	PRJNA211933	1358412	Environmental	Terrestrial	Soil
Gb0044998	Desulfovibrio sp. X2	PRJNA208571	941449	Environmental	Aquatic	Marine
Gb0045020	Cupriavidus necator JMP134	PRJNA202090	1114964	NA	NA	NA
Gb0045022	Clostridiales sp. SS3/4	PRJNA186688	1283301	Host-associated	Human	Digestive system
Gb0045023	Clostridiales sp. SSC/2	PRJNA186840	1286094	Host-associated	NA	NA
Gb0045024	Bifidobacterium longum infantis JCM 1222	PRJNA175252	1232410	Host-associated	Human	Digestive system
Gb0045066	Nitratifractor salsuginis E9I37-1, DSM 16511	PRJNA211613	1357296	Environmental	Aquatic	Marine
Gb0045186	Alicyclobacillus acidoterrestris ATCC 49025	PRJNA210955	1356854	Environmental	Terrestrial	Soil
Gb0045214	Polaribacter sp. Hel_I_88	PRJNA217200	1250006	Environmental	Aquatic	Marine
Gb0045217	Sediminibacter sp. Hel_I_10	PRJNA217214	1392490	Environmental	Aquatic	Marine
Gb0045349	Sulfurimonas sp. AST-10	PRJNA210729	1172190	Environmental	Aquatic	Marine
Gb0045633	Gillisia sp. Hel_I_29	PRJNA217202	1249975	Environmental	Aquatic	Marine
Gb0045635	Leeuwenhoekiella sp. Hel_I_48	PRJNA217201	1392488	Environmental	Aquatic	Marine
Gb0045637	Maribacter forsetii DSM 18668	PRJNA217215	1392498	Environmental	Aquatic	Marine
Gb0045638	Maribacter sp. Hel_I _7	PRJNA217216	1249997	Environmental	Aquatic	Marine
Gb0046211	Bacillus amyloliquefaciens plantarum UCMB5033	PRJNA214831	1338518	Environmental	Terrestrial	Soil
Gb0046303	Astrosporangium hypotensionis K-26	PRJNA201398	1330534	NA	NA	NA
Gb0046669	unidentified microorganism SCGC AC-335-J17	PRJNA219141	1406227	Environmental	Aquatic	Marine
Gb0046718	Alphaproteobacteria bacterium HL7711_P5A1 JGI 000149CP-E07	PRJNA234950	91750	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046719	Alphaproteobacteria bacterium HL7711_P5A1 JGI 000151CP-C17	PRJNA234943	91750	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046720	Vibrio cholerae M66-2	PRJNA234944	91750	Host-associated	Human	Unclassified
Gb0046721	Bosea sp. 117	PRJNA225850	1125973	Environmental	Aquatic	Freshwater
Gb0046722	Chloroflexi bacterium HL7711_P2H4 JGI 000147CP-B10	PRJNA234938	166587	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046740	Prevotella stercorea DSM 18206	PRJNA234939	166587	Host-associated	Human	Digestive system
Gb0046741	Chloroflexi bacterium HL7711_P2H4 JGI 000147CP-E21	PRJNA234946	166587	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046742	Chloroflexi bacterium HL7711_P2H4 JGI 000151CP-J13	PRJNA234933	166587	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046745	Desulfovibrio vulgaris Miyazaki F	PRJNA234036	883	Environmental	Terrestrial	Soil
Gb0046747	Geoarchaeota archaeon JGI 000156CP-C13	PRJNA234945	1449228	Environmental	Unclassified	Unclassified
Gb0046748	Geoarchaeota archaeon JGI 000156CP-C20	PRJNA234942	1449229	Environmental	Unclassified	Unclassified
Gb0046749	Geoarchaeota archaeon JGI 000156CP-E11	PRJNA234947	1449230	Environmental	Unclassified	Unclassified
Gb0046754	Geoarchaeota archaeon JGI 000156CP-G12	PRJNA234940	1449231	Environmental	Unclassified	Unclassified
Gb0046755	Geoarchaeota archaeon JGI 000156CP-L10	PRJNA234981	1449232	Environmental	Unclassified	Unclassified
Gb0046756	Geoarchaeota archaeon JGI 000156CP-M09	PRJNA234985	1449233	Environmental	Unclassified	Unclassified
Gb0046761	Kangiella aquimarina DSM 16071	PRJNA234983	1122134	Environmental	Aquatic	Marine
Gb0046762	Leptolyngbya sp. HL7711_P1F1 JGI 000148CP-G14	PRJNA234976	47254	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046763	Leptolyngbya sp. HL7711_P1F1 JGI 000148CP-G19	PRJNA234980	47254	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046776	Leptolyngbya sp. HL7711_P1F1 JGI 000148CP-H11	PRJNA234970	47254	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046777	Leptolyngbya sp. HL7711_P1F1 JGI 000148CP-K16	PRJNA234977	47254	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046778	Leptolyngbya sp. HL7711_P1F1 JGI 000150CP-N13	PRJNA234982	47254	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046781	Methylobacter tundripaludum 21/22	PRJNA223144	1408450	Environmental	Aquatic	Freshwater
Gb0046782	Methylobacter tundripaludum 31/32	PRJNA223142	1408451	Environmental	Aquatic	Freshwater
Gb0046783	Methylomonas sp. LW13	PRJNA225845	107637	Environmental	Aquatic	Freshwater
Gb0046784	NAG2 archaeon FF85 JGI 000156CP-C16	PRJNA234972	115547	Environmental	Unclassified	Unclassified
Gb0046785	NAG2 archaeon MK4 SK304 JGI 000156CP-M15	PRJNA234979	115547	Environmental	Unclassified	Unclassified
Gb0046798	NAG2 archaeon MK4 SK304 JGI 000156CP-M16	PRJNA234973	115547	Environmental	Unclassified	Unclassified
Gb0046799	NAG2 archaeon OSP418 JGI 000156CP-E12	PRJNA234966	115547	Environmental	Unclassified	Unclassified
Gb0046800	Aspergillus fumigatus Af293	PRJNA234971	115547	Host-associated	NA	NA
Gb0046801	Bacteroides fragilis	PRJNA234974	115547	Host-associated	Unclassified	Unclassified
Gb0046802	Clostridium difficile M120	PRJNA235019	115547	Host-associated	Human	Unclassified
Gb0046803	Bordetella parapertussis MO149 (ST15)	PRJNA234999	1449038	NA	NA	NA
Gb0046804	Emticicia oligotrophica GPTSA100-15, DSM 17448	PRJNA235011	1449039	Environmental	Aquatic	Freshwater
Gb0046805	Solitalea canadensis USAM 9D, DSM 3403	PRJNA235008	1449040	Environmental	Terrestrial	Soil
Gb0046807	Flexibacter litoralis Fx l1, DSM 6794	PRJNA235013	1449042	Environmental	Aquatic	Marine
Gb0046818	Nanoarchaeum sp. JGI 000158CP-J13	PRJNA235005	1449043	Environmental	Aquatic	Thermal springs
Gb0046826	Pseudomonas stutzeri RCH2	PRJNA243956	644801	Environmental	Terrestrial	Soil
Gb0046827	Pseudomonas stutzeri RCH2	PRJNA234403	644801	Environmental	Terrestrial	Soil
Gb0046839	Pseudomonas stutzeri RCH2	PRJNA234670	644801	Environmental	Terrestrial	Soil
Gb0046842	Rhodobaca sp. OCL_P2D11 JGI 000147CP-K19	PRJNA234997	626073	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046843	Rhodospirillaceae bacterium HL7711_P1E10 JGI 000149CP-D06	PRJNA235012	352351	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046844	Rhodospirillaceae bacterium HL7711_P1E10 JGI 000149CP-D12	PRJNA235009	352351	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046845	Rhodospirillaceae bacterium HL7711_P1E10 JGI 000149CP-H14	PRJNA235007	352351	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046846	Rhodospirillaceae bacterium HL7711_P1E10 JGI 000155CP-I19	PRJNA235002	352351	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046847	Rhodospirillaceae bacterium HL7711_P1E10 JGI 000155CP-K06	PRJNA235014	352351	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046858	Roseibacterium sp. HL7711_P4H5 JGI 000147CP-H10	PRJNA235050	1051585	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046859	Roseibacterium sp. HL7711_P4H5 JGI 000147CP-I17	PRJNA235047	1051585	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046861	Roseibacterium sp. HL7711_P4H5 JGI 000147CP-K15	PRJNA235048	1051585	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046862	Roseibacterium sp. HL7711_P4H5 JGI 000149CP-E10	PRJNA235028	1051585	Environmental	Aquatic	Non-marine Saline and Alkaline
Gb0046882	Shewanella loihica PV-4	PRJNA234434	323850	Environmental	Aquatic	Marine
Gb0046883	Shewanella oneidensis MR-1	PRJNA234430	211586	Environmental	Aquatic	Freshwater
Gb0046885	Thaumarchaeota archaeon JGI 000156CP-J13	PRJNA235043	1449296	Environmental	Unclassified	Unclassified
Gb0046900	Trypanosoma cruzi CL Brener TC3	PRJNA235044	291831	Host-associated	NA	NA
Gb0046901	Bacteroidetes sp. F0093	PRJNA235032	291831	Host-associated	Human	Digestive system
