acc	quantile	meanTaiLe	costLe	GCLe	meanTaiLa	costLa	GCLa
NC_016929	4	0.4958884	23.996073	0.3276857	0.50809216	24.18341	0.3207782
NC_016929	5	0.52595884	23.336699	0.32708454	0.53564066	23.599232	0.33218196
NC_016928	1	0.3160043	25.206621	0.32191223	0.31741738	25.798368	0.31447497
NC_016928	2	0.34838414	24.440504	0.33096683	0.35066223	24.925377	0.33231446
NC_016928	3	0.36676311	23.98871	0.33579734	0.368143	24.476168	0.33832216
NC_016928	4	0.38728282	23.382334	0.34080398	0.3882822	24.018877	0.33880997
NC_016928	5	0.43108255	22.536745	0.35059217	0.4240329	23.363848	0.34354448
NC_016930	1	0.43703076	24.741179	0.32065672	0.43957576	25.3794	0.30729663
NC_016930	2	0.46939787	24.205173	0.33440647	0.47963458	24.644543	0.3245503
NC_016930	3	0.48385367	24.204786	0.33513	0.4970265	24.55072	0.3231353
NC_016930	4	0.49992096	23.770807	0.33678955	0.51184773	23.92156	0.33400822
NC_016930	5	0.53027725	23.601156	0.32641643	0.54053026	23.62974	0.33485794
NC_016933	1	0.24029233	24.844418	0.3127052	0.24319874	25.517776	0.2929119
NC_016933	2	0.25525698	24.433086	0.3259717	0.2585601	24.800203	0.30960765
NC_016933	3	0.26423055	24.196352	0.33614448	0.26777452	24.45315	0.33041614
NC_016933	4	0.27321836	23.774588	0.34272787	0.2768377	24.37688	0.33448723
NC_016933	5	0.29049233	23.447327	0.36119318	0.29511714	23.545385	0.35058963
NC_016931	1	0.43768924	24.79167	0.32319242	0.44097754	25.027018	0.31254792
NC_016931	2	0.47043973	24.343882	0.33629158	0.47750926	24.697376	0.32342088
NC_016931	3	0.4847252	24.035246	0.33901018	0.49469155	24.429375	0.33145782
NC_016931	4	0.49912542	23.971151	0.3304907	0.51078707	24.183176	0.33120194
NC_016931	5	0.5313586	23.216919	0.33604857	0.5364939	23.565298	0.33737797
NC_016932	1	0.36039984	22.793804	0.5108058	0.3591232	23.142862	0.5086106
NC_016932	2	0.39053455	22.656364	0.51807964	0.3893826	22.817923	0.52463746
NC_016932	3	0.40664634	22.465328	0.52415746	0.4052528	22.9813	0.533471
NC_016932	4	0.42679316	22.378267	0.53466886	0.42143178	22.708221	0.5429886
NC_016932	5	0.46237233	22.27047	0.5500159	0.45385355	22.339064	0.5538011
NC_004603	1	0.1658659	24.016893	0.44589645	0.17335172	24.22087	0.4467036
NC_004603	2	0.18750058	23.637793	0.45791855	0.19731025	23.692703	0.4601726
NC_004603	3	0.20316821	23.15717	0.46481103	0.2126526	23.427141	0.46919423
NC_004603	4	0.22237891	23.046026	0.46953076	0.23078962	23.315027	0.4712437
NC_004603	5	0.25819722	22.817898	0.4681475	0.2625536	23.03931	0.47253105
NC_015759	1	0.32875228	24.284351	0.3504908	0.32678342	25.011694	0.31214562
NC_015759	2	0.35816392	24.019814	0.35457522	0.3545559	23.998146	0.35535693
NC_015759	3	0.37651715	23.57721	0.3658144	0.36940685	24.266436	0.35540277
NC_015759	4	0.3968894	23.469717	0.37384072	0.3865048	23.995079	0.3630369
NC_015759	5	0.44728762	22.643763	0.39710507	0.41759166	22.850676	0.37159592
NC_015758	1	0.63747	22.405104	0.638979	0.61980313	22.490286	0.64303964
NC_015758	2	0.6988992	22.14543	0.6570638	0.6890004	22.354813	0.6537487
NC_015758	3	0.7283243	21.879133	0.6619162	0.7188556	22.066898	0.66246647
NC_015758	4	0.752645	21.818933	0.6653613	0.74491054	21.618532	0.6716859
NC_015758	5	0.7826265	21.855661	0.6686171	0.7767248	21.971563	0.67020804
NC_004606	1	0.22448398	24.435904	0.38363984	0.22683148	24.955458	0.37784675
NC_004606	2	0.24372233	24.01625	0.38856125	0.2446538	24.264584	0.38468394
NC_004606	3	0.25467026	23.630232	0.39195222	0.25463656	23.843582	0.39037865
NC_004606	4	0.26854417	23.24854	0.40094897	0.26542622	23.657965	0.39730784
NC_004606	5	0.29939163	22.786716	0.40441188	0.28622133	23.268032	0.39554358
NC_015757	1	0.50706995	24.178017	0.5282467	0.50424355	24.348549	0.5351685
NC_015757	2	0.5311762	23.922031	0.5646934	0.5268405	24.02652	0.56936175
NC_015757	3	0.54076946	23.617046	0.5759802	0.5355137	23.74662	0.577855
NC_015757	4	0.54965603	23.244194	0.5834891	0.5438736	23.483303	0.5853162
NC_015757	5	0.5650219	22.75276	0.5967754	0.5594087	22.969027	0.5992414
NC_016938	1	0.2018157	24.861656	0.32255393	0.20281357	25.308685	0.31779513
NC_016938	2	0.21998377	24.45132	0.33053997	0.2180936	25.011736	0.32606158
NC_016938	3	0.22873388	24.022749	0.33500478	0.22649628	24.641628	0.31864887
NC_016938	4	0.2380837	23.740694	0.33540922	0.23390944	24.415102	0.32422915
NC_016938	5	0.25647107	23.307758	0.3408764	0.24920341	23.553522	0.33331123
NC_016937	1	0.23079559	24.722164	0.31452817	0.23514047	25.301256	0.28971264
NC_016937	2	0.24478021	24.239136	0.3275047	0.24988934	24.799114	0.312898
NC_016937	3	0.25276452	24.089891	0.3351098	0.25897068	24.317698	0.32968658
NC_016937	4	0.26145494	23.99679	0.34240255	0.26716584	24.43022	0.33372676
NC_016937	5	0.27602232	23.601309	0.35709092	0.2819864	23.778152	0.34990484
NC_016935	1	0.30797786	23.476423	0.56138533	0.30755526	23.818987	0.54098403
NC_016935	2	0.34047976	23.1332	0.6082094	0.3427415	23.483995	0.5937462
NC_016935	3	0.35524452	23.184864	0.6084826	0.3602982	23.455793	0.6085498
NC_016935	4	0.36949587	23.528774	0.60329	0.37563866	23.449768	0.6157925
NC_016935	5	0.3988995	23.340141	0.59120107	0.40711874	23.638826	0.5957004
NC_016943	1	0.40221694	21.700373	0.71330744	0.38805014	21.82869	0.71138567
NC_016943	2	0.45418006	21.643818	0.7330299	0.44706485	21.659088	0.73584086
NC_016943	3	0.46944892	21.569326	0.73790437	0.4643386	21.72169	0.7417339
NC_016943	4	0.47867838	21.521229	0.7365419	0.47477952	21.63856	0.7410686
NC_016943	5	0.49080798	21.501184	0.73171246	0.488093	21.681734	0.73253024
NC_015379	1	0.23799041	23.199623	0.58550066	0.24182847	23.291988	0.58837986
NC_015379	2	0.26599702	22.954988	0.6165486	0.27273545	23.081387	0.6217157
NC_015379	3	0.2797313	22.807316	0.62613314	0.286196	23.034925	0.6284666
NC_015379	4	0.2920028	22.731821	0.6234655	0.29795778	23.035929	0.6295794
NC_015379	5	0.31437433	22.527641	0.61730456	0.31727526	22.619444	0.62710315
NC_016944	1	0.25414628	23.874329	0.4653422	0.26699296	23.99244	0.4604871
NC_016944	2	0.2797622	23.568596	0.48019913	0.295449	23.734346	0.48142955
NC_016944	3	0.29793367	23.260744	0.4860905	0.31175137	23.439241	0.48940283
NC_016944	4	0.3197256	23.078964	0.49313897	0.32812303	23.06177	0.4978616
NC_016944	5	0.35968524	22.788689	0.49152142	0.36027184	23.081867	0.49740714
NC_016940	1	0.1933095	24.177656	0.49444845	0.18839957	23.69462	0.5216085
NC_016940	2	0.22685963	24.2207	0.45987764	0.22936612	24.302486	0.47217068
NC_016940	3	0.24126354	23.91094	0.45652506	0.24566191	23.889753	0.47033647
NC_016940	4	0.25641522	23.705547	0.4579208	0.260699	23.82289	0.46386433
NC_016940	5	0.28439102	23.320215	0.45945305	0.2871678	23.656563	0.46339402
NC_016941	1	0.3134392	25.16479	0.32136667	0.31260598	25.669756	0.3151285
NC_016941	2	0.3450625	24.395359	0.3276416	0.34700733	25.225868	0.3252844
NC_016941	3	0.36352068	23.947285	0.33169731	0.36374462	24.492552	0.33006606
NC_016941	4	0.3839511	23.47428	0.33512792	0.38315928	23.954159	0.33692867
NC_016941	5	0.42711025	22.657358	0.3468158	0.42313838	23.262869	0.3365711
NC_016947	1	0.6710808	22.469156	0.66131645	0.6594678	22.490335	0.6607795
NC_016947	2	0.74531317	22.141651	0.6836401	0.73801255	22.346941	0.6816397
NC_016947	3	0.7715148	22.081192	0.6920501	0.76685226	22.302265	0.68866116
NC_016947	4	0.7921851	22.091154	0.6956914	0.78751546	22.286596	0.69313323
NC_016947	5	0.8144339	21.93912	0.69748014	0.81082493	22.125755	0.6974484
NC_010943	1	0.40164438	22.770351	0.62717783	0.40544245	22.78985	0.640035
NC_010943	2	0.46783975	22.510204	0.67502236	0.46721548	22.603048	0.67274165
NC_010943	3	0.4925165	22.497517	0.67522866	0.49206084	22.600063	0.6766194
NC_010943	4	0.51211745	22.240086	0.6749965	0.51071244	22.467264	0.6787996
NC_010943	5	0.5389401	22.284292	0.6706576	0.537813	22.203217	0.67765033
NC_016948	1	0.38804376	22.4227	0.66320205	0.382021	22.53537	0.6594434
NC_016948	2	0.42853352	22.21949	0.68220955	0.42355037	22.359127	0.6814187
NC_016948	3	0.44417554	22.099224	0.6929116	0.4405656	22.310211	0.68846107
NC_016948	4	0.4559099	22.049122	0.69611686	0.4531929	22.330708	0.6907875
NC_016948	5	0.46990076	21.964626	0.69638604	0.46764466	21.980856	0.69910854
NC_015389	1	0.34625587	23.03381	0.5553537	0.34262434	23.239365	0.561152
NC_015389	2	0.38606408	22.630976	0.6085809	0.37602496	22.757055	0.60996616
NC_015389	3	0.40464386	22.464186	0.6193589	0.3953641	22.70247	0.62206894
NC_015389	4	0.42054567	22.455902	0.62579936	0.4129584	22.62421	0.62521094
NC_015389	5	0.44526467	22.470766	0.63460475	0.43877628	22.51202	0.6266373
NC_015388	1	0.5881351	24.039762	0.49023876	0.5875942	24.194214	0.4906816
NC_015388	2	0.64737594	23.585846	0.5377872	0.6456254	23.67669	0.5343957
NC_015388	3	0.67354447	23.621134	0.54778516	0.67380893	23.472994	0.5511239
NC_015388	4	0.6942249	23.406488	0.55584604	0.6961556	23.452057	0.562297
NC_015388	5	0.7254211	23.489908	0.5643525	0.72835106	23.315838	0.5774829
NC_015387	1	0.44266915	23.669754	0.65786767	0.44681758	23.304989	0.676236
NC_015387	2	0.48146126	22.97425	0.6882469	0.47918993	23.03738	0.6934291
NC_015387	3	0.49600998	23.125944	0.6908277	0.49448925	22.993473	0.6907044
NC_015387	4	0.5086262	22.966892	0.6931635	0.50638217	23.050192	0.6922093
NC_015387	5	0.5242668	22.766567	0.69498116	0.52180743	22.787792	0.69183046
NC_015381	1	0.3141099	22.65556	0.6261898	0.31180587	22.893059	0.62069666
NC_015381	2	0.36022672	22.43866	0.6830442	0.36122164	22.449923	0.68707395
NC_015381	3	0.37539417	22.405985	0.6934948	0.3760499	22.455414	0.6953865
NC_015381	4	0.3873554	22.15925	0.695816	0.38783148	22.465952	0.70008904
NC_015381	5	0.40570045	22.364887	0.6915435	0.4064201	22.380295	0.7071672
NC_015380	1	0.50399786	25.688236	0.2952763	0.4974942	25.409805	0.29445982
NC_015380	2	0.52348745	24.847752	0.3077095	0.5197736	24.856178	0.31196594
NC_015380	3	0.5340496	24.380451	0.32199165	0.52891177	24.543222	0.31886503
NC_015380	4	0.5444398	24.093851	0.32965446	0.54038054	24.326105	0.328153
NC_015380	5	0.5642718	23.654697	0.3420037	0.56147164	23.954725	0.32981044
NC_015385	1	0.4175341	25.164284	0.32754543	0.43361816	24.786602	0.3479023
NC_015385	2	0.44058743	24.225224	0.3745813	0.45768014	24.511274	0.37597653
NC_015385	3	0.4537503	23.709223	0.39812464	0.47217745	23.951286	0.39618042
NC_015385	4	0.46845052	23.478422	0.4145926	0.48684254	23.680029	0.42422864
NC_015385	5	0.4960941	23.525137	0.44531336	0.5124855	23.224972	0.45508513
NC_003317	1	0.4006573	23.135061	0.55921954	0.39595374	23.604033	0.54395306
NC_003317	2	0.44031376	22.79657	0.585216	0.43987268	23.002165	0.58393514
NC_003317	3	0.45284176	22.817095	0.5881395	0.45437947	22.87922	0.5915861
NC_003317	4	0.4623561	22.629894	0.59125507	0.46457863	22.870455	0.59239906
NC_003317	5	0.47705108	22.715454	0.59172356	0.47909284	22.698467	0.5940151
NC_002771	1	0.51690674	25.845734	0.24573019	0.51978815	25.644701	0.24446122
NC_002771	2	0.5385164	24.806852	0.26131907	0.5395211	24.94867	0.26738498
NC_002771	3	0.5517553	24.387383	0.271139	0.5502617	24.255705	0.27072066
NC_002771	4	0.5634784	23.608366	0.2789117	0.5597371	24.038692	0.28389007
NC_002771	5	0.58838665	23.338629	0.30465877	0.57963747	23.365267	0.2988252
NC_015975	1	0.33306736	24.672318	0.4075	0.32482046	24.931082	0.41059956
NC_015975	2	0.36801472	24.094614	0.4390681	0.36643752	24.426989	0.4394908
NC_015975	3	0.38425258	23.704704	0.4474352	0.38289174	23.861763	0.45270428
NC_015975	4	0.4005892	23.424852	0.45805678	0.39986125	23.807558	0.4571553
NC_015975	5	0.43224928	23.02666	0.46087238	0.42312005	23.55062	0.47280753
NC_012730	1	0.4462297	24.77087	0.32648712	0.4489297	24.539204	0.3302584
NC_012730	2	0.47321132	24.36351	0.33158505	0.47378907	24.528627	0.33277667
NC_012730	3	0.488407	24.159184	0.33789673	0.48759025	24.426752	0.32311144
NC_012730	4	0.50298244	24.135601	0.32919136	0.5025592	24.24211	0.33239347
NC_012730	5	0.5286745	23.471083	0.3414209	0.52750015	23.469538	0.33677813
NC_012731	1	0.2692747	23.729334	0.543372	0.27627417	23.596745	0.5608996
NC_012731	2	0.30179492	23.382055	0.59591407	0.30894127	23.41704	0.6020429
NC_012731	3	0.31743014	23.279203	0.6049868	0.32481688	23.406065	0.60213715
NC_012731	4	0.33373314	23.373335	0.59634405	0.33876917	23.291456	0.60418606
NC_012731	5	0.3667723	22.902935	0.57900584	0.3645844	23.058142	0.58793753
NC_015977	1	0.28707913	24.32646	0.40720743	0.28203464	24.395966	0.44010046
NC_015977	2	0.32467222	24.040771	0.48506558	0.31034338	24.067783	0.49801573
NC_015977	3	0.34012473	23.86398	0.50954574	0.3221593	23.835754	0.51861614
NC_015977	4	0.35120568	23.377193	0.5235469	0.3326016	23.43816	0.51782125
NC_015977	5	0.36889434	22.677513	0.51911026	0.3537308	23.306797	0.5147412
NC_015976	1	0.46833107	22.773802	0.6342811	0.45528033	22.801977	0.6270279
NC_015976	2	0.51317996	22.382812	0.6617557	0.5079835	22.45619	0.6615318
NC_015976	3	0.5294025	22.405222	0.6661075	0.52544874	22.470387	0.6644826
NC_015976	4	0.5419945	22.429241	0.6686658	0.5392859	22.353031	0.6701421
NC_015976	5	0.5598916	22.399832	0.6736132	0.55832607	22.342808	0.6750368
NC_016589	1	0.29730234	22.983772	0.62160605	0.29282	22.942287	0.6221844
NC_016589	2	0.3284716	22.875107	0.6466677	0.3252726	22.811764	0.6469067
NC_016589	3	0.3398031	22.78111	0.6514641	0.33697212	22.725174	0.6561504
NC_016589	4	0.35036314	22.61119	0.65344775	0.346579	22.666471	0.65776294
NC_016589	5	0.36700058	22.34947	0.6475034	0.36196172	22.486755	0.65688485
NC_013861	1	0.27441323	25.177637	0.36491424	0.27690202	25.400911	0.3597036
NC_013861	2	0.28793085	24.158823	0.3805861	0.29204056	24.38115	0.36806637
NC_013861	3	0.29525122	24.044792	0.3831306	0.2994741	24.142378	0.3753288
NC_013861	4	0.30228403	23.698849	0.38406283	0.30689505	23.80431	0.3785416
NC_013861	5	0.31719577	23.312195	0.38694835	0.3207917	23.514515	0.38235533
NC_011750	1	0.25843766	24.067019	0.47365558	0.26115984	24.17425	0.47374308
NC_011750	2	0.28690132	23.519218	0.51289904	0.28847817	23.797165	0.51330876
NC_011750	3	0.30527058	23.293587	0.5274588	0.30677634	23.480352	0.52580553
NC_011750	4	0.3252775	23.238556	0.5327952	0.32613847	23.297127	0.53199416
NC_011750	5	0.36217788	22.87842	0.5341596	0.3571185	23.112421	0.53000355
NC_011751	1	0.25142235	24.104624	0.46389052	0.2533801	24.196905	0.46180695
NC_011751	2	0.2835356	23.392473	0.5193213	0.28490692	23.597288	0.5149081
NC_011751	3	0.3029308	23.128637	0.532568	0.30361935	23.47255	0.5237636
NC_011751	4	0.32193038	23.192558	0.5327338	0.32294124	23.32781	0.5339296
NC_011751	5	0.35953522	22.813288	0.536009	0.35420114	23.153814	0.5316985
NC_011753	1	0.16874246	23.729149	0.43895745	0.18079467	23.700632	0.4440882
NC_011753	2	0.18995315	23.486767	0.4445854	0.20181853	23.536736	0.44655323
NC_011753	3	0.20328045	23.220127	0.44785303	0.21547627	23.53497	0.45070904
NC_011753	4	0.22084466	22.902851	0.45286918	0.23048402	23.128885	0.45796618
NC_011753	5	0.24838115	22.957546	0.45927036	0.25533336	23.173866	0.46227622
NC_003923	1	0.31700042	25.295504	0.31873158	0.31703773	26.15628	0.3149374
NC_003923	2	0.3539254	24.450014	0.33262286	0.352863	24.943316	0.33078858
NC_003923	3	0.37390298	24.017525	0.33592337	0.37157267	24.758928	0.33592823
NC_003923	4	0.39479366	23.386644	0.339263	0.3941865	23.91746	0.34046233
NC_003923	5	0.43982524	22.501926	0.34933734	0.4324133	23.374043	0.34168974
NC_016582	1	0.40070742	22.309952	0.6963359	0.397055	22.3595	0.6905462
NC_016582	2	0.4443683	22.02119	0.7175223	0.43999946	22.129793	0.7153149
NC_016582	3	0.46149242	21.923052	0.72453123	0.45657244	21.976124	0.72422975
NC_016582	4	0.47592574	21.824257	0.7222225	0.47021168	21.81473	0.72348076
NC_016582	5	0.50097954	21.652943	0.70502806	0.494884	21.668161	0.7083268
NC_005090	1	0.24747524	24.139454	0.49502075	0.2636634	24.231413	0.47279707
NC_005090	2	0.2571786	23.968098	0.49636015	0.27671096	24.051424	0.4955833
NC_005090	3	0.26325202	23.91398	0.49087456	0.2835528	23.857296	0.49278745
NC_005090	4	0.2701746	23.930025	0.4851573	0.28951156	23.721575	0.4955184
NC_005090	5	0.28345296	23.674837	0.48086053	0.30008674	23.708193	0.496595
NC_016584	1	0.25638554	24.545275	0.3974725	0.25026423	24.817236	0.40365404
NC_016584	2	0.2749825	23.701565	0.42377326	0.26946467	24.069519	0.4169092
NC_016584	3	0.28542885	23.377829	0.4426106	0.2811395	23.76491	0.43186894
NC_016584	4	0.29491723	23.247936	0.4528654	0.29060882	23.447681	0.4439419
NC_016584	5	0.31087554	23.133629	0.47215396	0.3086205	23.258226	0.47462463
NC_005085	1	0.23755586	22.932457	0.5995022	0.24093941	22.806553	0.59776264
NC_005085	2	0.28242084	22.49977	0.66115355	0.2895642	22.675238	0.66795075
NC_005085	3	0.30101165	22.596344	0.67612064	0.30714908	22.529581	0.67462313
NC_005085	4	0.318728	22.657095	0.6727706	0.32188073	22.794888	0.67853224
NC_005085	5	0.3459169	22.711807	0.65942293	0.3451826	22.671131	0.6679009
NC_011757	1	0.2034894	22.205772	0.6632911	0.20427305	22.28223	0.6607154
NC_011757	2	0.22567885	21.902914	0.698648	0.22509688	21.951529	0.70145226
NC_011757	3	0.23369035	21.918293	0.70332885	0.2331845	22.015055	0.7038573
NC_011757	4	0.2403687	22.1231	0.6972594	0.24010946	22.095093	0.6993961
NC_011757	5	0.25088954	22.546091	0.6878809	0.25096187	22.50261	0.6887587
NC_015978	1	0.30468872	24.489763	0.3417649	0.31001356	25.096987	0.34409702
NC_015978	2	0.32928017	24.189325	0.3463034	0.33315915	24.634405	0.34676266
NC_015978	3	0.34245813	23.927052	0.34832698	0.3460617	23.916716	0.346145
NC_015978	4	0.3581141	23.538174	0.35318005	0.35933658	23.728682	0.36463207
NC_015978	5	0.38635197	23.001152	0.3601211	0.3849098	23.644081	0.35252374
NC_016599	1	0.32746392	24.148878	0.40690768	0.34247208	24.27367	0.40546677
NC_016599	2	0.34856182	23.92052	0.4086793	0.36551693	24.089048	0.40721327
NC_016599	3	0.36037922	23.704268	0.40626186	0.37814298	23.911858	0.40861163
NC_016599	4	0.373443	23.66899	0.40922827	0.39012882	23.949644	0.40861762
NC_016599	5	0.3995884	23.545507	0.41094533	0.41259086	23.7923	0.4072767
NC_013851	1	0.3139531	22.941622	0.6136662	0.3109839	23.01937	0.6152566
NC_013851	2	0.34516945	22.58868	0.65598494	0.34238055	22.464005	0.6589025
NC_013851	3	0.35689512	22.603962	0.65771717	0.35577753	22.645273	0.6623827
NC_013851	4	0.3668951	22.615782	0.6573891	0.3664115	22.750011	0.6622928
NC_013851	5	0.38129336	22.922182	0.6525317	0.38119838	22.964293	0.6588902
NC_003919	1	0.39048296	22.74368	0.61247396	0.38719907	22.823174	0.61333054
NC_003919	2	0.4436092	22.538446	0.64903647	0.44168237	22.656895	0.65021336
NC_003919	3	0.45878273	22.594995	0.65612215	0.4586432	22.546637	0.65770406
NC_003919	4	0.47026092	22.439852	0.66258925	0.47165686	22.284	0.6658441
NC_003919	5	0.48628864	21.988298	0.6685603	0.48844525	22.047112	0.6719118
NC_013854	1	0.41435692	22.391703	0.66763467	0.41184	22.630142	0.6624623
NC_013854	2	0.44976565	22.314653	0.68537414	0.45347002	22.343763	0.6887395
NC_013854	3	0.46588397	22.199783	0.69400704	0.46913502	22.241505	0.68815845
NC_013854	4	0.4806728	22.19643	0.6883222	0.4852179	22.041805	0.69685185
NC_013854	5	0.50945723	22.136312	0.69379544	0.51493376	22.120346	0.69610304
NC_013853	1	0.24553528	24.716593	0.40481982	0.2424239	24.945694	0.4180907
NC_013853	2	0.26584202	24.167559	0.40461108	0.25956085	24.731213	0.40297836
NC_013853	3	0.27921167	23.703733	0.40790433	0.27400905	24.243507	0.397527
NC_013853	4	0.29531333	23.348745	0.40908208	0.28996724	23.69495	0.4130956
NC_013853	5	0.32751098	22.6323	0.4153207	0.31779388	23.142752	0.4147739
NC_013850	1	0.27370456	23.612125	0.5554747	0.27849233	23.619556	0.5613919
NC_013850	2	0.30169475	23.183802	0.5975835	0.30933407	23.474804	0.6021475
NC_013850	3	0.31690708	23.341394	0.60136616	0.32424587	23.317917	0.6061616
NC_013850	4	0.33267373	23.318497	0.59610504	0.3382814	23.203152	0.6029486
NC_013850	5	0.36503515	22.85076	0.57678086	0.36355168	23.01649	0.5865684
NC_011761	1	0.457931	23.478321	0.54909194	0.4574111	23.547123	0.5470391
NC_011761	2	0.4848137	22.96445	0.5885831	0.48303252	23.172802	0.5966697
NC_011761	3	0.49739316	22.93581	0.6020504	0.49423966	23.139645	0.6067389
NC_011761	4	0.50859493	22.998924	0.6078459	0.5052427	23.181128	0.61190194
NC_011761	5	0.5292358	23.06124	0.6089188	0.5267427	23.254656	0.6058529
NC_003911	1	0.34032452	22.709028	0.6281188	0.3443393	22.923471	0.63856244
NC_003911	2	0.36751574	22.588087	0.65354323	0.3715885	22.676792	0.65441674
NC_003911	3	0.37866622	22.496153	0.6544951	0.3822566	22.581549	0.65685594
NC_003911	4	0.38861513	22.525131	0.6530652	0.3917579	22.567263	0.65527374
NC_003911	5	0.40551314	22.5345	0.6451521	0.40817517	22.748346	0.65198404
NC_003912	1	0.27785778	25.566473	0.293919	0.28265163	26.010086	0.2844496
NC_003912	2	0.29429632	24.764364	0.2995181	0.29926002	24.785278	0.2948724
NC_003912	3	0.30271065	24.0603	0.30950066	0.30847478	24.70447	0.30149156
NC_003912	4	0.31187996	23.99284	0.313651	0.31682998	24.214209	0.31053868
NC_003912	5	0.33373818	23.511902	0.32868147	0.33528355	23.717388	0.3253978
