acc	quantile	meanTaiLe	ATle1	GCle1	ATle2	GCle2	ATle4	GCle4	meanTaiLa	ATla1	GCla1	ATla2	GCla2	ATla4	GCla4
NC_016510	4	0.24549939	0.22201686	0.20856524	0.0012864083	-0.2662278	0.0052079717	-0.13057409	0.24603434	0.23070328	0.18976434	-0.011975038	-0.36971644	0.0040825414	-0.2572881
NC_016510	5	0.26970774	0.2246196	0.2272063	0.05830507	-0.27707654	0.013438424	-0.0046607973	0.26921996	0.23833603	0.2174794	0.08149242	-0.3505107	-0.034767073	-0.1343797
NC_016511	1	0.59411067	0.019712485	0.20071165	-0.30569947	-0.27904192	-0.2570341	-0.04409437	0.59013426	0.050142005	0.12658559	-0.18451652	-0.43124288	-0.010559558	-0.27538875
NC_016511	2	0.6489273	0.019577498	0.18521802	-0.35261133	-0.26501516	-0.3277135	-0.0998104	0.6520564	0.03641924	0.13217509	-0.20616247	-0.4140294	-0.08307045	-0.2776276
NC_016511	3	0.6777625	0.041711558	0.18082511	-0.38511273	-0.24520965	-0.38604698	-0.1196729	0.68206596	0.06202316	0.113813765	-0.2079288	-0.37142238	-0.1155005	-0.26603353
NC_016511	4	0.7049084	0.0496939	0.17581753	-0.4048216	-0.21308404	-0.43066534	-0.15504749	0.7063198	0.05429158	0.119110376	-0.22684194	-0.37807393	-0.15428358	-0.2963639
NC_016511	5	0.7401986	0.096317455	0.16937314	-0.3677057	-0.15354177	-0.5128736	-0.19928706	0.74144316	0.08951013	0.12038695	-0.17242908	-0.32141712	-0.19250199	-0.34000644
NC_016512	1	0.59351754	0.018184908	0.1992013	-0.30640465	-0.2792655	-0.25526932	-0.04074729	0.59259385	0.044020414	0.12286779	-0.18265195	-0.42782596	-0.0023034553	-0.27004945
NC_016512	2	0.64812267	0.023609575	0.18573841	-0.34728488	-0.2657678	-0.3238817	-0.10059334	0.6536742	0.03810006	0.13086648	-0.21370009	-0.41588455	-0.0809512	-0.27718467
NC_016512	3	0.6772892	0.04375667	0.18001622	-0.3847789	-0.24376105	-0.3914287	-0.12475362	0.682519	0.06282095	0.11193248	-0.20270453	-0.37342113	-0.10761687	-0.2693873
NC_016512	4	0.70453393	0.048594482	0.17781165	-0.40851063	-0.21351655	-0.42878744	-0.14971292	0.70683545	0.06557405	0.11648498	-0.21717021	-0.3719917	-0.14523657	-0.29926118
NC_016512	5	0.7400538	0.09317975	0.16829368	-0.37175208	-0.15622461	-0.5125081	-0.20161901	0.7427137	0.07502766	0.12198416	-0.17901939	-0.33674955	-0.1821721	-0.32696706
NC_016513	1	0.32481384	0.056227677	0.15794075	-0.19058406	-0.17564046	-0.18802936	0.14205776	0.32909727	0.06442142	0.14709961	-0.16586389	-0.27927026	-0.11625686	0.039088275
NC_016513	2	0.35547057	0.10871538	0.14797437	-0.14226495	-0.18817165	-0.24121405	0.08793868	0.36331853	0.117038876	0.13183938	-0.0999826	-0.3278987	-0.16974823	-0.022299116
NC_016513	3	0.3721279	0.13247131	0.16378501	-0.10268562	-0.23047327	-0.21343146	0.027799228	0.38131487	0.1333146	0.15553086	-0.051287636	-0.39169943	-0.19402687	-0.072479114
NC_016513	4	0.38980556	0.1753609	0.17085543	-0.034533594	-0.2756024	-0.27449554	-0.009825609	0.39866084	0.16835444	0.15659282	0.012701101	-0.43620607	-0.21417873	-0.1235564
NC_016513	5	0.42214003	0.21089518	0.20915033	0.1068554	-0.3947853	-0.31731582	-0.13354038	0.4297373	0.2154792	0.19307819	0.12526675	-0.5059622	-0.24515393	-0.21599902
NC_016514	1	0.30988556	0.054807957	0.15019575	-0.24432293	-0.32528812	-0.17251728	0.14879946	0.31546324	0.04931204	0.11497809	-0.2298499	-0.39695933	-0.15527874	0.05204563
NC_016514	2	0.34203914	0.061421398	0.16173062	-0.22263138	-0.37326258	-0.24916011	0.15615042	0.34690964	0.058072787	0.1332191	-0.20930831	-0.42256346	-0.2176148	0.050223265
NC_016514	3	0.36019057	0.07447125	0.16409902	-0.20572262	-0.3819331	-0.2863531	0.14898235	0.36415973	0.07647553	0.14631833	-0.17690766	-0.4358023	-0.23199376	0.04897466
NC_016514	4	0.3799189	0.11668019	0.18236923	-0.14972933	-0.42006803	-0.34299743	0.12282297	0.38262	0.11024303	0.15420118	-0.11926316	-0.44238698	-0.28145993	0.044386044
NC_016514	5	0.42070353	0.16594507	0.20769815	0.07598419	-0.442927	-0.47220492	0.10483341	0.41762924	0.15886457	0.1907137	0.052908257	-0.4839098	-0.4102696	0.014930258
NC_000907	1	0.27859515	0.062351648	0.14154375	-0.1743608	-0.08438409	-0.1588638	0.14285715	0.28057164	0.092887186	0.12225332	-0.13918774	-0.27134725	-0.09993382	-0.046709128
NC_000907	2	0.3048247	0.124939606	0.1437902	-0.12846404	-0.07980671	-0.16758314	0.09777348	0.30563352	0.15775755	0.13323404	-0.09416582	-0.3092419	-0.09912349	-0.0928708
NC_000907	3	0.32240888	0.14351316	0.16281688	-0.10706464	-0.15103084	-0.14854927	0.03261153	0.3226871	0.16526294	0.15032372	-0.06618237	-0.3051286	-0.08865223	-0.081402555
NC_000907	4	0.342871	0.17910795	0.19125852	-0.039313745	-0.2326301	-0.16652803	0.0129272565	0.3417217	0.17464826	0.15827431	-0.01767575	-0.36268067	-0.10467546	-0.13721019
NC_000907	5	0.38405317	0.19485454	0.20563936	0.08500742	-0.47214407	-0.20457779	-0.0008813679	0.37783682	0.20414695	0.18435086	0.064162016	-0.536	-0.15709558	-0.13499305
NC_000908	1	0.5502528	0.14046548	0.15836239	-0.15072757	-0.11469639	-0.23125269	-0.1005848	0.5442604	0.19394867	0.15701373	-0.11653543	-0.2768166	-0.21753515	-0.26415095
NC_000908	2	0.56404847	0.19381382	0.17775303	-0.114851356	-0.13566244	-0.26013473	-0.17339149	0.5589951	0.16307789	0.18392757	-0.13455658	-0.2294854	-0.15983027	-0.0882353
NC_000908	3	0.5723989	0.22185612	0.14756864	-0.098946884	-0.1506584	-0.24084693	-0.18341014	0.5693172	0.23847272	0.11625591	-0.07381742	-0.19862227	-0.20880587	-0.21428572
NC_000908	4	0.5804302	0.24247463	0.14485855	-0.056052808	-0.16495602	-0.23726733	-0.23452769	0.57821006	0.25200233	0.1470707	-0.018847603	-0.17123936	-0.21794195	-0.25888324
NC_000908	5	0.602259	0.29034257	0.09447242	0.0842576	-0.117245	-0.25301608	-0.34653464	0.5921889	0.2751678	0.17763157	0.057915058	-0.2041116	-0.20029673	-0.23157895
NC_016516	1	0.5943992	0.018353557	0.19965467	-0.3120029	-0.2801167	-0.25623393	-0.040178742	0.5913153	0.04971664	0.12733224	-0.18227689	-0.42799157	-0.012954966	-0.27884352
NC_016516	2	0.64845824	0.02338023	0.18529247	-0.35036212	-0.26492307	-0.3230694	-0.09908859	0.6532089	0.041118607	0.13220927	-0.22277749	-0.40922496	-0.09032365	-0.27564204
NC_016516	3	0.67775935	0.036972787	0.18177226	-0.3868686	-0.24612725	-0.38824624	-0.119052686	0.6825569	0.062944084	0.10848887	-0.18864775	-0.36349314	-0.11732428	-0.26567233
NC_016516	4	0.70495015	0.052334767	0.1748015	-0.40488923	-0.20985617	-0.43045372	-0.15375723	0.7072465	0.06404939	0.12055383	-0.22919661	-0.37147012	-0.15267551	-0.30611768
NC_016516	5	0.7398548	0.09507449	0.16961448	-0.36895072	-0.15539718	-0.51310986	-0.2010472	0.74272114	0.07913201	0.11979157	-0.17928833	-0.3266619	-0.1835859	-0.33127248
NC_007292	1	0.44988024	0.13198832	0.20354204	-0.18381844	-0.15872282	-0.08772515	0.16399163	0.45627004	0.14488524	0.12286159	-0.12005938	-0.48552522	0.011857707	-0.067010306
NC_007292	2	0.4827443	0.12922668	0.18209276	-0.15984792	-0.12961622	-0.09548124	0.19497542	0.49004936	0.16791695	0.096171536	-0.13395062	-0.40936485	-0.004755564	-0.07058824
NC_007292	3	0.49811667	0.120490685	0.19458501	-0.1780932	-0.12987013	-0.079840094	0.14393581	0.5037434	0.19542834	0.08244147	-0.13697623	-0.46955037	-0.009084866	-0.11700183
NC_007292	4	0.5154081	0.14510898	0.19871366	-0.1177826	-0.07612814	-0.10719401	0.12907548	0.52069384	0.17886585	0.13070838	-0.113596745	-0.43055555	-0.022944551	-0.091254756
NC_007292	5	0.5436348	0.14046577	0.1830441	-0.13425085	-0.11835051	-0.1090535	0.17010006	0.54622585	0.15966387	0.10441983	-0.0966537	-0.4191523	-0.013924411	-0.16315205
NC_010644	1	0.57335895	0.08647614	0.21704116	-0.09751415	-0.21706304	-0.38387868	-0.06808156	0.5721903	0.08022254	0.14840874	-0.021492435	-0.4108984	-0.25903353	-0.14019375
NC_010644	2	0.59955376	0.15729767	0.211611	0.0028135525	-0.20286037	-0.407733	-0.12916993	0.5993247	0.16696487	0.14955366	0.053937037	-0.36769179	-0.2546995	-0.1938333
NC_010644	3	0.61386585	0.17543776	0.22357014	0.03190853	-0.20735444	-0.35803297	-0.11727735	0.6145083	0.18125947	0.15473156	0.10162071	-0.35390007	-0.24656357	-0.18554063
NC_010644	4	0.628375	0.21153304	0.2135627	0.10695975	-0.19638172	-0.38565072	-0.15349872	0.6284022	0.21461645	0.17065941	0.13899563	-0.39928418	-0.23026635	-0.1988743
NC_010644	5	0.6529361	0.23245737	0.21122706	0.20034567	-0.19890636	-0.30399743	-0.20095211	0.65277666	0.24305291	0.16786525	0.2500433	-0.3348323	-0.222396	-0.25543666
NC_010645	1	0.3643373	0.036043838	0.16332614	-0.41935846	-0.17759731	-0.2998613	0.023831971	0.37077227	0.08656476	0.11754263	-0.16875996	-0.40384716	-0.024114931	-0.15657446
NC_010645	2	0.40154558	0.033163667	0.1604526	-0.4656426	-0.20509742	-0.40968153	0.007275442	0.41887003	0.08577145	0.12247377	-0.15158261	-0.4287242	-0.0996063	-0.15698795
NC_010645	3	0.41889605	0.030061988	0.16797358	-0.4273343	-0.22908595	-0.4493149	-0.015329801	0.4376485	0.049241498	0.13295907	-0.15243818	-0.46753246	-0.12656085	-0.16010651
NC_010645	4	0.43417183	0.048173215	0.18264264	-0.41129288	-0.266416	-0.4843708	-0.037581604	0.4534462	0.06779413	0.14441796	-0.094443694	-0.47808126	-0.15205203	-0.17718917
NC_010645	5	0.46277705	0.067691915	0.18561535	-0.24646313	-0.31768456	-0.62228703	-0.08928483	0.4789646	0.054662943	0.15538225	-0.039938945	-0.50279534	-0.23822163	-0.19688897
NC_009565	1	0.63664746	0.01696331	0.18043719	-0.2766734	-0.42071834	-0.037171762	0.01615017	0.6198654	0.042639576	0.14808954	-0.20297952	-0.47670808	0.0743007	-0.06323444
NC_009565	2	0.6988306	0.012948482	0.19801682	-0.30342096	-0.42608085	-0.1012126	0.032604344	0.68973917	0.030929437	0.14604719	-0.20655364	-0.4893235	0.06776266	-0.046899185
NC_009565	3	0.7278193	0.03002215	0.19848213	-0.30780527	-0.41227308	-0.14402412	0.023742938	0.71932554	0.025246043	0.18120189	-0.23947011	-0.4703428	0.016207114	-0.057907734
NC_009565	4	0.75188375	0.023883441	0.19351384	-0.35418314	-0.38979405	-0.1634367	0.037228864	0.74509513	0.056339715	0.21869235	-0.24210702	-0.49355778	-0.008921672	-0.11834974
NC_009565	5	0.7818862	0.045363467	0.1928201	-0.27762803	-0.3603641	-0.19480133	0.035201088	0.77671236	0.043576907	0.17253177	-0.2137244	-0.43235102	-0.0044500954	-0.036577784
NC_008313	1	0.32189643	0.086409025	0.15721473	-0.23089103	-0.30111232	-0.08089444	-0.001489536	0.31722358	0.07824362	0.12815545	-0.1373499	-0.3597756	0.016202928	-0.080700405
NC_008313	2	0.35339028	0.08298745	0.15112826	-0.24485613	-0.35182267	-0.1539028	-0.004933596	0.35428074	0.06838508	0.13248482	-0.15016057	-0.42577943	-0.0007434944	-0.055379342
NC_008313	3	0.36648583	0.07513329	0.16539297	-0.22446908	-0.3748592	-0.20152628	0.0051690238	0.3678678	0.062011134	0.13928889	-0.12461101	-0.43838203	0.03913939	-0.04721949
NC_008313	4	0.3785474	0.07409837	0.18101333	-0.16928804	-0.40612912	-0.19328263	0.005307969	0.37890667	0.06026238	0.15710849	-0.08397155	-0.4624623	-0.027090695	-0.034448132
NC_008313	5	0.40322703	-0.025839578	0.20778747	-0.1549471	-0.4778536	-0.26874787	0.070775844	0.40136603	-0.049456194	0.17876409	-0.1615069	-0.5374832	-0.01211958	0.029139552
NC_008312	1	0.3154322	0.16536956	0.21419331	-0.092711754	0.036023714	-0.18335095	0.09510334	0.3184341	0.17544827	0.20677288	-0.0910409	0.061351113	-0.21022771	0.11807425
NC_008312	2	0.34288195	0.1767208	0.17923377	-0.09169361	-0.026441097	-0.17475936	0.010209424	0.34248844	0.17261693	0.19544491	-0.09163798	-0.034568958	-0.15818162	0.016998367
NC_008312	3	0.35568893	0.19552024	0.18314543	-0.07362973	-0.12512457	-0.11194764	-0.10426091	0.35563713	0.18338498	0.18205361	-0.073101856	-0.09789999	-0.14509864	-0.0873205
NC_008312	4	0.36872363	0.18798229	0.17261451	-0.062552765	-0.16526403	-0.123067826	-0.19380242	0.36766985	0.19212525	0.17388667	-0.056000397	-0.14866056	-0.10532405	-0.18870214
NC_008312	5	0.3901636	0.15314068	0.163572	-0.024738636	-0.295308	-0.059399135	-0.33322886	0.38947663	0.14800228	0.16319868	-0.037855197	-0.2706257	-0.09046186	-0.25499153
NC_009567	1	0.2679384	0.061337072	0.14830646	-0.17881075	-0.10744116	-0.15286976	0.12137007	0.26759002	0.07345279	0.13891146	-0.152253	-0.2637749	-0.10017371	-0.012574454
NC_009567	2	0.29488125	0.11990166	0.16564672	-0.145718	-0.12549654	-0.16783826	0.08706657	0.29614916	0.13858156	0.13898684	-0.08022845	-0.3114879	-0.095059074	-0.05227078
NC_009567	3	0.31216648	0.15114032	0.16041999	-0.10549765	-0.14063928	-0.1395126	0.056550667	0.3124656	0.18539569	0.13254529	-0.05661378	-0.27482754	-0.08885668	-0.08068033
NC_009567	4	0.33173338	0.18941204	0.18366696	-0.041707557	-0.20197044	-0.1686894	0.03631213	0.33119875	0.17517835	0.15217946	-0.041861758	-0.31612903	-0.117146395	-0.13468152
NC_009567	5	0.3699762	0.20486979	0.20457336	0.07793685	-0.42316785	-0.20697749	-0.01879392	0.36695638	0.21249728	0.18803886	0.07612171	-0.53247255	-0.15167844	-0.13969426
NC_009566	1	0.27484044	0.07119255	0.13893062	-0.16787109	-0.08282756	-0.16277424	0.14275631	0.27822798	0.0995487	0.1307768	-0.13256629	-0.26711783	-0.09747694	-0.016551193
NC_009566	2	0.3052828	0.12672631	0.1523649	-0.12669796	-0.08855691	-0.17057881	0.079369396	0.30789205	0.15342754	0.12192112	-0.09252807	-0.35036892	-0.09139654	-0.103178486
NC_009566	3	0.32375115	0.14595084	0.15896973	-0.100651294	-0.07166018	-0.15358496	0.058128856	0.32381874	0.16689865	0.1369542	-0.07414775	-0.2883759	-0.085652106	-0.0920741
NC_009566	4	0.34559628	0.16973458	0.19114602	-0.04676126	-0.20952073	-0.16984913	0.032065623	0.34449363	0.19394986	0.15660535	-0.015240328	-0.37386632	-0.11815132	-0.12730122
NC_009566	5	0.3901522	0.19218698	0.20748015	0.07039738	-0.4523631	-0.19733399	0.00877948	0.38276184	0.2003114	0.18918179	0.05728562	-0.56338567	-0.16050234	-0.15363881
NC_007677	1	0.7509257	0.09436922	0.17035878	-0.20851852	-0.34843233	-0.06433567	-0.007759014	0.7524537	0.048401304	0.110711224	-0.18104629	-0.39029384	-0.09838504	-0.13197395
NC_007677	2	0.7905407	0.081168585	0.16027461	-0.2532425	-0.37582445	-0.06311154	-8,42E+01	0.78183955	0.042034756	0.09259821	-0.25004238	-0.4452232	-0.09047238	-0.14469108
NC_007677	3	0.80433184	0.077140644	0.17343053	-0.24849908	-0.36903116	-0.047228977	0.008900336	0.7948934	0.0679431	0.10854338	-0.21564886	-0.42813444	-0.064164855	-0.15422417
NC_007677	4	0.8157618	0.08409329	0.16511752	-0.24766223	-0.3615234	-0.033867553	0.024645515	0.80588657	0.0871074	0.1338992	-0.19188656	-0.39092994	-0.039078854	-0.1302964
NC_007677	5	0.8309818	0.09301894	0.17536259	-0.19855477	-0.30954236	0.016673284	0.059643418	0.82024574	0.08482271	0.14903602	-0.12517321	-0.3497363	0.015277405	-0.09724646
NC_008319	1	0.33841124	0.044340182	0.14871964	-0.28984922	-0.05719135	-0.27007797	-0.062264	0.34724095	0.13163587	0.13399684	-0.023240073	-0.27815872	0.018152531	-0.20623618
NC_008319	2	0.379109	0.04091635	0.15347768	-0.3172388	-0.042402826	-0.29881573	-0.027162706	0.38695875	0.11622626	0.14912698	-0.057587482	-0.32419303	-0.008361283	-0.21597782
NC_008319	3	0.3978317	0.05118721	0.14595014	-0.29862505	-0.049698308	-0.322691	-0.03439185	0.40565714	0.113059804	0.14461564	-0.06952828	-0.32820427	-0.02870658	-0.20109278
NC_008319	4	0.41601348	0.027398098	0.15976945	-0.3067997	-0.089019336	-0.3428018	-0.036997885	0.425417	0.08715484	0.13374555	-0.05311489	-0.3503156	-0.052767053	-0.20018633
NC_008319	5	0.44711626	-0.0668241	0.15816589	-0.3964847	-0.1722495	-0.3051432	-0.026562078	0.45637256	0.018943857	0.14356273	-0.083461754	-0.3905231	-0.027424749	-0.17319307
NC_010658	1	0.23607668	0.040250964	0.15028715	-0.2634239	-0.3179949	-0.12971035	0.17840843	0.23523968	0.0435391	0.12525757	-0.24736063	-0.36885092	-0.0839466	0.103174604
NC_010658	2	0.2559232	0.06036043	0.16136569	-0.20399155	-0.32446808	-0.19477352	0.18578878	0.2562062	0.062106933	0.13754822	-0.17892037	-0.35810328	-0.15923889	0.106414735
NC_010658	3	0.26590565	0.100111425	0.1710826	-0.17567529	-0.36361212	-0.21175426	0.17713338	0.26686797	0.10158814	0.16009639	-0.14784147	-0.40272033	-0.18549223	0.10037638
NC_010658	4	0.2774535	0.13591936	0.18026651	-0.068603665	-0.40168732	-0.26429617	0.15541226	0.27740523	0.13526224	0.16991653	-0.07699546	-0.428537	-0.22371943	0.10732666
NC_010658	5	0.29967237	0.17717606	0.20685825	0.092253126	-0.4575707	-0.44125026	0.12518682	0.29646212	0.17060784	0.19223863	0.07640794	-0.47620803	-0.38144615	0.07481141
NC_011184	1	0.17706601	0.08596985	0.18812391	-0.15020576	-0.058915213	-0.159592	0.20286906	0.18713807	0.098206304	0.1002427	-0.08079127	-0.4022873	-0.12708585	-0.17454545
NC_011184	2	0.19511777	0.12072915	0.1801446	-0.13233516	-0.06512649	-0.16162021	0.1833758	0.20839614	0.1496979	0.11826109	-0.04127399	-0.4262372	-0.11680964	-0.19307941
NC_011184	3	0.20939535	0.14633782	0.18892863	-0.11883423	-0.114675425	-0.17485856	0.17810392	0.22169763	0.14485787	0.13055496	-0.042958587	-0.4711901	-0.15720765	-0.1400385
NC_011184	4	0.22679313	0.1601858	0.19025974	-0.07114081	-0.20385441	-0.20514293	0.1857182	0.23573269	0.16285747	0.16262294	-0.030130524	-0.53158975	-0.18862063	-0.17290702
NC_011184	5	0.25613558	0.17831951	0.21319324	0.019066552	-0.44752583	-0.23917545	0.1454945	0.26123312	0.19111593	0.1890046	0.060542982	-0.61648077	-0.2052271	-0.115994714
NC_010655	1	0.34469527	0.037306935	0.21501695	-0.23120326	-0.24800988	-0.28342557	0.009479942	0.34942862	0.07638221	0.09661113	0.04432891	-0.50412095	-0.08737306	-0.1593486
NC_010655	2	0.3709422	0.047738694	0.2168313	-0.20203288	-0.26047412	-0.32610938	0.042234097	0.37673867	0.074457906	0.11645035	0.1324906	-0.53804743	-0.105105706	-0.17057516
NC_010655	3	0.3810709	0.06337197	0.22408666	-0.19763641	-0.30127847	-0.3365048	0.038082067	0.38763472	0.10398712	0.116542414	0.18222931	-0.52267164	-0.085370824	-0.17152375
NC_010655	4	0.39098614	0.085722975	0.2160996	-0.124991715	-0.25445062	-0.3486043	0.031911906	0.39748013	0.11627907	0.14613917	0.19388291	-0.49841365	-0.0736687	-0.1745062
NC_010655	5	0.40874484	0.1303412	0.21631834	0.006667725	-0.25790334	-0.39314386	-0.06799184	0.41387126	0.14017685	0.1706038	0.2780994	-0.4846732	-0.15298834	-0.21700177
NC_007681	1	0.259607	0.15416007	0.21188104	-0.19274202	-0.041721333	0.08961481	0.04195804	0.26194218	0.22660002	0.18088004	-0.1642925	-0.27452645	0.08376724	-0.41086748
NC_007681	2	0.2767207	0.26525792	0.20101133	-0.15652831	-0.27694586	0.1462883	-0.13076924	0.27808997	0.27056473	0.18712866	-0.119878605	-0.2895388	0.08043143	-0.44090587
NC_007681	3	0.2873843	0.24247597	0.21793711	-0.088275775	-0.30756843	0.1926853	-0.10018904	0.2875359	0.27843204	0.2112221	-0.05393071	-0.3376206	0.0931711	-0.45707276
NC_007681	4	0.29785904	0.25821695	0.22376299	-0.0077680307	-0.3632341	0.20261171	-0.1396731	0.29909724	0.29545587	0.21141489	0.0042876285	-0.5376147	0.16146074	-0.50873786
NC_007681	5	0.3281133	0.2314531	0.25301424	0.13416153	-0.6333333	0.2346162	-0.38053098	0.32155335	0.27495345	0.24407214	0.14100876	-0.70074815	0.23784666	-0.51093954
NC_013407	1	0.32386768	0.11102195	0.31539404	-0.13615978	0.2549488	0.005622313	0.21809122	0.32759523	0.13438123	0.31247005	-0.10956269	0.14727722	0.041284405	0.11119005
NC_013407	2	0.34282717	0.18976744	0.34461305	-0.04475396	0.19059123	0.089147285	0.14135478	0.34909695	0.19872849	0.33004603	-0.0363137	0.08402234	0.11287671	0.028771175
NC_013407	3	0.353719	0.23004553	0.3415541	0.009633769	0.12567611	0.1378295	0.07187828	0.36131877	0.22284855	0.32365853	0.03284477	-0.032277226	0.16349761	-0.005382635
NC_013407	4	0.3665264	0.2367153	0.33652562	0.06875341	0.049777027	0.16156615	-0.027107537	0.37397066	0.2394395	0.3297295	0.082667775	-0.07323313	0.19279373	-0.10687023
NC_013407	5	0.39046425	0.23451275	0.34365025	0.14725454	0.013012182	0.2039809	-0.06567718	0.39938188	0.24281305	0.33540428	0.17433846	-0.17676108	0.2469302	-0.20030522
NC_013406	1	0.32964116	0.08034974	0.21099144	-0.20949024	-0.17710191	-0.036817867	0.1560499	0.33662328	0.052599534	0.1548996	-0.17602755	-0.29602572	-0.06968452	-0.003418661
NC_013406	2	0.3568505	0.09330843	0.21591447	-0.21214001	-0.19895503	-0.036538538	0.14541027	0.3632129	0.06676515	0.15146367	-0.1915037	-0.30575112	-0.07542805	-0.00712716
NC_013406	3	0.3715812	0.10227053	0.21161783	-0.19546713	-0.20631687	-0.04130471	0.13305673	0.37689134	0.08203286	0.15890779	-0.15812236	-0.31996134	-0.09020674	-0.008547494
NC_013406	4	0.38661465	0.13270113	0.21887748	-0.17914605	-0.2197237	-0.04813142	0.12797244	0.39117655	0.1292525	0.16595934	-0.13693808	-0.32802236	-0.07326138	-0.056617837
NC_013406	5	0.42004737	0.19395714	0.22487855	-0.07266205	-0.2322914	-0.08130485	0.07468124	0.42022687	0.16882667	0.1866651	-0.04469792	-0.33605385	-0.10049943	-0.08668274
NC_000921	1	0.34472817	0.08397126	0.2329685	-0.20296846	-0.14645669	-0.44923392	0.21469817	0.3507769	0.058878206	0.23441873	-0.17218544	-0.21796243	-0.4387521	0.11430472
NC_000921	2	0.36111376	0.17010894	0.24509017	-0.07067316	-0.08880666	-0.46353766	0.15206939	0.36860645	0.17887005	0.21105419	-0.09500338	-0.25021514	-0.4184882	-0.00956111
NC_000921	3	0.37147138	0.21980388	0.21654154	-0.031654473	-0.13642384	-0.40501228	0.050951503	0.37843096	0.20817219	0.174778	-0.035442267	-0.26503843	-0.42243767	-0.089123145
NC_000921	4	0.3803222	0.2307513	0.22788297	-0.0024917228	-0.10554783	-0.42882583	0.012034274	0.38698736	0.2364731	0.1773277	0.0100036375	-0.23419996	-0.4023081	-0.13489409
