"abbreviation"	"name"	"equation"	"reversible"	"compartment"	"lowbnd"	"uppbnd"	"obj_coef"	"rule"	"subsystem"
"QUIN2tpp"	"Quinate transport (periplasm)"	"quin[p] <==> quin[c]"	"Reversible"	"c, p"	-1000	1000	0	""	"Transport, Inner Membrane"
"QUINDH"	"Quinate dehydrogenase"	"[c] : nad + quin <==> 3dhq + (2) h + nadh"	"Reversible"	"c"	-1000	1000	0	"b1692"	"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"QULNS"	"quinolinate synthase"	"[c] : dhap + iasp --> (2) h2o + pi + quln"	"Irreversible"	"c"	0	1000	0	"b0750"	"Cofactor and Prosthetic Group Biosynthesis"
"R15BPK"	"ribose-1,5-bisphosphokinase"	"[c] : atp + r15bp --> adp + prpp"	"Irreversible"	"c"	0	1000	0	"b4094"	"Alternate Carbon Metabolism"
"R1PK"	"ribose 1-phosphokinase"	"[c] : atp + r1p --> adp + h + r15bp"	"Irreversible"	"c"	0	1000	0	""	"Alternate Carbon Metabolism"
"R5PP"	"ribose 5-phosphate phosphatase"	"[c] : h2o + r5p --> pi + rib_DASH_D"	"Irreversible"	"c"	0	1000	0	"b0822"	"Alternate Carbon Metabolism"
"R5PPpp"	"ribose 5-phosphate phosphatase"	"[p] : h2o + r5p --> pi + rib_DASH_D"	"Irreversible"	"p"	0	1000	0	"b4055"	"Alternate Carbon Metabolism"
"R5Ptex"	"Ribose 5-phosphate transport via diffusion (extracellular to periplasm)"	"r5p[e] <==> r5p[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"RBFK"	"riboflavin kinase"	"[c] : atp + ribflv --> adp + fmn + h"	"Irreversible"	"c"	0	1000	0	"b0025"	"Cofactor and Prosthetic Group Biosynthesis"
"RBFSa"	"riboflavin synthase"	"[c] : 4r5au + db4p --> dmlz + (2) h2o + pi"	"Irreversible"	"c"	0	1000	0	"b1662"	"Cofactor and Prosthetic Group Biosynthesis"
"RBFSb"	"riboflavin synthase"	"[c] : (2) dmlz --> 4r5au + ribflv"	"Irreversible"	"c"	0	1000	0	"b0415"	"Cofactor and Prosthetic Group Biosynthesis"
"RBK"	"ribokinase"	"[c] : atp + rib_DASH_D --> adp + h + r5p"	"Irreversible"	"c"	0	1000	0	"b3752"	"Alternate Carbon Metabolism"
"RBK_L1"	"L-ribulokinase (L-ribulose)"	"[c] : atp + rbl_DASH_L --> adp + h + ru5p_DASH_L"	"Irreversible"	"c"	0	1000	0	"b0063"	"Alternate Carbon Metabolism"
"RBP4E"	"L-ribulose-phosphate 4-epimerase"	"[c] : ru5p_DASH_L <==> xu5p_DASH_D"	"Reversible"	"c"	-1000	1000	0	"(b4198 or b3583 or b0061)"	"Alternate Carbon Metabolism"
"REPHACCOAI"	"ring 1,2-epoxyphenylacetyl-CoA isomerase (oxepin-CoA forming)"	"[c] : rephaccoa <==> 2oxpaccoa"	"Reversible"	"c"	-1000	1000	0	"b1394"	"Alternate Carbon Metabolism"
"RFAMPtex"	"Rifampin transport via diffusion (extracellular to periplasm)"	"rfamp[e] <==> rfamp[p]"	"Reversible"	"e, p"	-1000	1000	0	"s0001"	"Transport, Outer Membrane"
"RFAMPtpp"	"Rifampin transport via TolC system"	"h[p] + rfamp[p] --> h[c] + rfamp[e]"	"Irreversible"	"c, e, p"	0	1000	0	"((b0463 and b0462 and b3035) or (b0463 and b2470 and b3035))"	"Transport, Outer Membrane"
"RHAT1"	"rhamnosyltransferase I (LPS core biosynthesis)"	"[c] : dtdprmn + kphphhlipa --> dtdp + h + icolipa"	"Irreversible"	"c"	0	1000	0	"b3629"	"Lipopolysaccharide Biosynthesis / Recycling"
"RHCCE"	"S-ribosylhomocysteine cleavage enzyme"	"[c] : rhcys --> dhptd + hcys_DASH_L"	"Irreversible"	"c"	0	1000	0	"b2687"	"Methionine Metabolism"
"RIBabcpp"	"D-ribose transport via ABC system (periplasm)"	"atp[c] + h2o[c] + rib_DASH_D[p] --> adp[c] + h[c] + pi[c] + rib_DASH_D[c]"	"Irreversible"	"c, p"	0	1000	0	"((b4231 and b4227 and b4485 and b4230) or (b3749 and b3751 and b3750 and b3748) or (b4087 and b4088 and b4086))"	"Transport, Inner Membrane"
"RIBtex"	"ribose transport via diffusion (extracellular to periplasm)"	"rib_DASH_D[e] <==> rib_DASH_D[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"RMI"	"L-rhamnose isomerase"	"[c] : rmn <==> rml"	"Reversible"	"c"	-1000	1000	0	"b3903"	"Alternate Carbon Metabolism"
"RMK"	"rhamnulokinase"	"[c] : atp + rml --> adp + h + rml1p"	"Irreversible"	"c"	0	1000	0	"b3904"	"Alternate Carbon Metabolism"
"RMNtex"	"L-rhamnose transport via diffusion (extracellular to periplasm)"	"rmn[e] <==> rmn[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b2215 or b0241 or b0929 or b1377)"	"Transport, Outer Membrane Porin"
"RMNtpp"	"L-rhamnose transport via proton symport (periplasm)"	"h[p] + rmn[p] --> h[c] + rmn[c]"	"Irreversible"	"c, p"	0	1000	0	"b3907"	"Transport, Inner Membrane"
"RMPA"	"Rhamnulose-1-phosphate aldolase"	"[c] : rml1p <==> dhap + lald_DASH_L"	"Reversible"	"c"	-1000	1000	0	"b3902"	"Alternate Carbon Metabolism"
"RNDR1"	"ribonucleoside-diphosphate reductase (ADP)"	"[c] : adp + trdrd --> dadp + h2o + trdox"	"Irreversible"	"c"	0	1000	0	"(((b2234 and b2235) and b2582) or ((b2234 and b2235) and b3781))"	"Nucleotide Salvage Pathway"
"RNDR1b"	"ribonucleoside-diphosphate reductase (ADP) (glutaredoxin)"	"[c] : adp + grxrd --> dadp + grxox + h2o"	"Irreversible"	"c"	0	1000	0	"((b1064 and (b2675 and b2676)) or (b3610 and (b2675 and b2676)) or (b1654 and (b2675 and b2676)) or (b0849 and (b2675 and b2676)))"	"Nucleotide Salvage Pathway"
"RNDR2"	"ribonucleoside-diphosphate reductase (GDP)"	"[c] : gdp + trdrd --> dgdp + h2o + trdox"	"Irreversible"	"c"	0	1000	0	"(((b2234 and b2235) and b3781) or ((b2234 and b2235) and b2582))"	"Nucleotide Salvage Pathway"
"RNDR2b"	"ribonucleoside-diphosphate reductase (GDP) (glutaredoxin)"	"[c] : gdp + grxrd --> dgdp + grxox + h2o"	"Irreversible"	"c"	0	1000	0	"((b0849 and (b2675 and b2676)) or (b3610 and (b2675 and b2676)) or (b1064 and (b2675 and b2676)) or (b1654 and (b2675 and b2676)))"	"Nucleotide Salvage Pathway"
"RNDR3"	"ribonucleoside-diphosphate reductase (CDP)"	"[c] : cdp + trdrd --> dcdp + h2o + trdox"	"Irreversible"	"c"	0	1000	0	"(((b2234 and b2235) and b3781) or ((b2234 and b2235) and b2582))"	"Nucleotide Salvage Pathway"
"RNDR3b"	"ribonucleoside-diphosphate reductase (CDP) (glutaredoxin)"	"[c] : cdp + grxrd --> dcdp + grxox + h2o"	"Irreversible"	"c"	0	1000	0	"((b0849 and (b2675 and b2676)) or (b3610 and (b2675 and b2676)) or (b1654 and (b2675 and b2676)) or (b1064 and (b2675 and b2676)))"	"Nucleotide Salvage Pathway"
"RNDR4"	"ribonucleoside-diphosphate reductase (UDP)"	"[c] : trdrd + udp --> dudp + h2o + trdox"	"Irreversible"	"c"	0	1000	0	"(((b2234 and b2235) and b3781) or ((b2234 and b2235) and b2582))"	"Nucleotide Salvage Pathway"
"RNDR4b"	"ribonucleoside-diphosphate reductase (UDP) (glutaredoxin)"	"[c] : grxrd + udp --> dudp + grxox + h2o"	"Irreversible"	"c"	0	1000	0	"((b0849 and (b2675 and b2676)) or (b1064 and (b2675 and b2676)) or (b3610 and (b2675 and b2676)) or (b1654 and (b2675 and b2676)))"	"Nucleotide Salvage Pathway"
"RNTR1c2"	"ribonucleoside-triphosphate reductase (ATP) (flavodoxin)"	"[c] : atp + (2) flxr + (2) h --> datp + (2) flxso + h2o"	"Irreversible"	"c"	0	1000	0	"((b0684 and b3924 and b4238 and b4237) or (b2895 and b3924 and b4238 and b4237) or (b0684 and b4238) or (b2895 and b4238))"	"Nucleotide Salvage Pathway"
"RNTR2c2"	"ribonucleoside-triphosphate reductase (GTP) (flavodoxin)"	"[c] : (2) flxr + gtp + (2) h --> dgtp + (2) flxso + h2o"	"Irreversible"	"c"	0	1000	0	"((b0684 and b3924 and b4238 and b4237) or (b2895 and b3924 and b4238 and b4237) or (b0684 and b4238) or (b2895 and b4238))"	"Nucleotide Salvage Pathway"
"RNTR3c2"	"ribonucleoside-triphosphate reductase (CTP) (flavodoxin)"	"[c] : ctp + (2) flxr + (2) h --> dctp + (2) flxso + h2o"	"Irreversible"	"c"	0	1000	0	"((b0684 and b3924 and b4238 and b4237) or (b2895 and b3924 and b4238 and b4237) or (b0684 and b4238) or (b2895 and b4238))"	"Nucleotide Salvage Pathway"
"RNTR4c2"	"ribonucleoside-triphosphate reductase (UTP) (flavodoxin)"	"[c] : (2) flxr + (2) h + utp --> dutp + (2) flxso + h2o"	"Irreversible"	"c"	0	1000	0	"((b0684 and b3924 and b4238 and b4237) or (b2895 and b3924 and b4238 and b4237) or (b0684 and b4238) or (b2895 and b4238))"	"Nucleotide Salvage Pathway"
"RPE"	"ribulose 5-phosphate 3-epimerase"	"[c] : ru5p_DASH_D <==> xu5p_DASH_D"	"Reversible"	"c"	-1000	1000	0	"(b4301 or b3386)"	"Pentose Phosphate Pathway"
"RPI"	"ribose-5-phosphate isomerase"	"[c] : r5p <==> ru5p_DASH_D"	"Reversible"	"c"	-1000	1000	0	"(b2914 or b4090)"	"Pentose Phosphate Pathway"
"RZ5PP"	"alpha-ribazole 5-phosphate phosphatase"	"[c] : 5prdmbz + h2o --> pi + rdmbzi"	"Irreversible"	"c"	0	1000	0	"b0638"	"Cofactor and Prosthetic Group Biosynthesis"
"S2FE2SR"	"SUF [2Fe-2S] regeneration"	"[c] : 2fe1s + atp + h2o + sufbcd + sufsesh --> adp + (5) h + pi + sufbcd_DASH_2fe2s + sufse"	"Irreversible"	"c"	0	1000	0	"(b1683 and b1682 and b1681 and b1679 and b1680)"	"Cofactor and Prosthetic Group Biosynthesis"
"S2FE2SS"	"SUF [2Fe-2S] Synthesis"	"[c] : atp + fadh2 + (2) fe2 + h2o + sufbcd + (2) sufsesh --> adp + fad + (7) h + pi + sufbcd_DASH_2fe2s + (2) sufse"	"Irreversible"	"c"	0	1000	0	"(b3807 and b1683 and b1682 and b1681 and b1679 and b1680)"	"Cofactor and Prosthetic Group Biosynthesis"
"S2FE2SS2"	"SUF [2Fe-2S] Synthesis II"	"[c] : atp + fadh2 + (2) fe2 + h2o + sufbcd_DASH_2fe2s + (2) sufsesh --> adp + fad + (7) h + pi + sufbcd_DASH_2fe2s2 + (2) sufse"	"Irreversible"	"c"	0	1000	0	"(b3807 and b1683 and b1682 and b1681 and b1679 and b1680)"	"Cofactor and Prosthetic Group Biosynthesis"
"S2FE2ST"	"SUF [2Fe-2S] Transfer"	"[c] : (4) h + sufbcd_DASH_2fe2s --> 2fe2s + sufbcd"	"Irreversible"	"c"	0	1000	0	"(b1684 and b1683 and b1682 and b1681)"	"Cofactor and Prosthetic Group Biosynthesis"
"S4FE4SR"	"SUF [4Fe-4S] Reduction"	"[c] : fadh2 + (2) h + sufbcd_DASH_2fe2s2 --> fad + sufbcd_DASH_4fe4s"	"Irreversible"	"c"	0	1000	0	"(b1683 and b1682 and b1681)"	"Cofactor and Prosthetic Group Biosynthesis"
"S4FE4ST"	"SUF [4Fe-4S] Transfer"	"[c] : (4) h + sufbcd_DASH_4fe4s --> 4fe4s + sufbcd"	"Irreversible"	"c"	0	1000	0	"(b1684 and b1683 and b1682 and b1681)"	"Cofactor and Prosthetic Group Biosynthesis"
"S7PI"	"sedoheptulose 7-phosphate isomerase"	"[c] : s7p --> gmhep7p"	"Irreversible"	"c"	0	1000	0	"b0222"	"Lipopolysaccharide Biosynthesis / Recycling"
"SADH"	"Succinylarginine dihydrolase"	"[c] : (2) h + (2) h2o + sucarg --> co2 + (2) nh4 + sucorn"	"Irreversible"	"c"	0	1000	0	"b1745"	"Arginine and Proline Metabolism"
"SADT2"	"Sulfate adenyltransferase"	"[c] : atp + gtp + h2o + so4 --> aps + gdp + pi + ppi"	"Irreversible"	"c"	0	1000	0	"(b2751 and b2752)"	"Cysteine Metabolism"
"SARCOX"	"sarcosine oxidase"	"[c] : h2o + o2 + sarcs --> fald + gly + h2o2"	"Irreversible"	"c"	0	1000	0	"b1059"	"Glycine and Serine Metabolism"
"SBTPD"	"sorbitol-6-phosphate dehydrogenase"	"[c] : nad + sbt6p <==> f6p + h + nadh"	"Reversible"	"c"	-1000	1000	0	"b2705"	"Alternate Carbon Metabolism"
"SBTptspp"	"D-sorbitol transport via PEP:Pyr PTS (periplasm)"	"pep[c] + sbt_DASH_D[p] --> pyr[c] + sbt6p[c]"	"Irreversible"	"c, p"	0	1000	0	"(b2415 and b2416 and b2702 and b2704 and b2703)"	"Transport, Inner Membrane"
"SBTtex"	"D-sorbitol transport via diffusion (extracellular to periplasm)"	"sbt_DASH_D[e] <==> sbt_DASH_D[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"SCYSDS"	"SUF Cysteine desulfuration"	"[c] : cys_DASH_L + sufse --> ala_DASH_L + sufsesh"	"Irreversible"	"c"	0	1000	0	"(b1679 and b1680)"	"Cofactor and Prosthetic Group Biosynthesis"
"SDPDS"	"succinyl-diaminopimelate desuccinylase"	"[c] : h2o + sl26da --> 26dap_DASH_LL + succ"	"Irreversible"	"c"	0	1000	0	"b2472"	"Threonine and Lysine Metabolism"
"SDPTA"	"succinyldiaminopimelate transaminase"	"[c] : akg + sl26da <==> glu_DASH_L + sl2a6o"	"Reversible"	"c"	-1000	1000	0	"b3359"	"Threonine and Lysine Metabolism"
"SELCYSS"	"selenocysteine synthase"	"[c] : selnp + sertrna_LSQBKT_sec_RSQBKT_ --> h + pi + sectrna"	"Irreversible"	"c"	0	1000	0	"b3591"	"tRNA Charging"
"SELGTHR"	"selenate glutathione reductase"	"[c] : (4) gthrd + (2) h + slnt --> dgslnt + gthox + (3) h2o"	"Irreversible"	"c"	0	1000	0	""	"Inorganic Ion Transport and Metabolism"
"SELGTHR2"	"selenate glutathione reductase II"	"[c] : dgslnt + h + nadph --> gslnt + gthrd + nadp"	"Irreversible"	"c"	0	1000	0	""	"Inorganic Ion Transport and Metabolism"
"SELGTHR3"	"selenate glutathione reductase III"	"[c] : gslnt + nadph --> gthrd + nadp + seln"	"Irreversible"	"c"	0	1000	0	""	"Inorganic Ion Transport and Metabolism"
"SELNPS"	"Selenophosphate synthase"	"[c] : atp + h2o + seln --> amp + pi + selnp"	"Irreversible"	"c"	0	1000	0	"b1764"	"Unassigned"
"SELR"	"selenate reductase"	"[c] : mql8 + sel --> h2o + mqn8 + slnt"	"Irreversible"	"c"	0	1000	0	"(b1587 and b1588 and b1589 and b1590)"	"Inorganic Ion Transport and Metabolism"
"SELtex"	"selenate transport via diffusion (extracellular to periplasm)"	"sel[e] <==> sel[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b1377 or b0929 or b2215 or b0241)"	"Transport, Outer Membrane Porin"
"SELtpp"	"selenate transport via proton symport (periplasm)"	"(2) h[p] + sel[p] --> (2) h[c] + sel[c]"	"Irreversible"	"c, p"	0	1000	0	"(b2422 and b2425 and b2424 and b2423)"	"Inorganic Ion Transport and Metabolism"
"SEPHCHCS"	"2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase"	"[c] : akg + h + ichor --> 2sephchc + co2"	"Irreversible"	"c"	0	1000	0	"b2264"	"Cofactor and Prosthetic Group Biosynthesis"
"SERASr"	"(L-seryl)adenylate synthase"	"[c] : atp + h + ser_DASH_L <==> ppi + seramp"	"Reversible"	"c"	-1000	1000	0	"b0586"	"Cofactor and Prosthetic Group Biosynthesis"
"SERAT"	"serine O-acetyltransferase"	"[c] : accoa + ser_DASH_L <==> acser + coa"	"Reversible"	"c"	-1000	1000	0	"b3607"	"Cysteine Metabolism"
"SERD_D"	"D-serine deaminase"	"[c] : ser_DASH_D --> nh4 + pyr"	"Irreversible"	"c"	0	1000	0	"b2366"	"Glycine and Serine Metabolism"
"SERD_L"	"L-serine deaminase"	"[c] : ser_DASH_L --> nh4 + pyr"	"Irreversible"	"c"	0	1000	0	"(b4471 or b1814 or b2797 or b3708)"	"Glycine and Serine Metabolism"
"SERTRS"	"Seryl-tRNA synthetase"	"[c] : atp + ser_DASH_L + trnaser --> amp + ppi + sertrna"	"Irreversible"	"c"	0	1000	0	"b0893"	"tRNA Charging"
"SERTRS2"	"Seryl-tRNA synthetase (selenocystein)"	"[c] : atp + ser_DASH_L + trnasecys --> amp + ppi + sertrna_LSQBKT_sec_RSQBKT_"	"Irreversible"	"c"	0	1000	0	"b0893"	"tRNA Charging"
"SERt2rpp"	"L-serine reversible transport via proton symport (periplasm)"	"h[p] + ser_DASH_L[p] <==> h[c] + ser_DASH_L[c]"	"Reversible"	"c, p"	-1000	1000	0	"(b2796 or b3116)"	"Transport, Inner Membrane"
"SERt4pp"	"L-serine via sodium symport (periplasm)"	"na1[p] + ser_DASH_L[p] --> na1[c] + ser_DASH_L[c]"	"Irreversible"	"c, p"	0	1000	0	"b3089"	"Transport, Inner Membrane"
"SERtex"	"L-serine transport via diffusion (extracellular to periplasm)"	"ser_DASH_L[e] <==> ser_DASH_L[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"SFGTHi"	"S-Formylglutathione hydralase"	"[c] : Sfglutth + h2o --> for + gthrd + h"	"Irreversible"	"c"	0	1000	0	"(b2154 or b0355)"	"Cofactor and Prosthetic Group Biosynthesis"
"SGDS"	"Succinylglutamate desuccinylase"	"[c] : h2o + sucglu --> glu_DASH_L + succ"	"Irreversible"	"c"	0	1000	0	"b1744"	"Arginine and Proline Metabolism"
"SGSAD"	"Succinylglutamic semialdehyde dehydrogenase"	"[c] : h2o + nad + sucgsa --> (2) h + nadh + sucglu"	"Irreversible"	"c"	0	1000	0	"b1746"	"Arginine and Proline Metabolism"
"SHCHCS3"	"2-succinyl-6-hydroxy-2,4-cyclohexadiene 1-carboxylate synthase"	"[c] : 2sephchc --> 2shchc + pyr"	"Irreversible"	"c"	0	1000	0	"b2263"	"Cofactor and Prosthetic Group Biosynthesis"
"SHCHD2"	"sirohydrochlorin dehydrogenase (NAD)"	"[c] : dscl + nad --> h + nadh + scl"	"Irreversible"	"c"	0	1000	0	"b3368"	"Cofactor and Prosthetic Group Biosynthesis"
"SHCHF"	"sirohydrochlorin ferrochelatase"	"[c] : fe2 + scl --> (3) h + sheme"	"Irreversible"	"c"	0	1000	0	"b3368"	"Cofactor and Prosthetic Group Biosynthesis"
"SHK3Dr"	"shikimate dehydrogenase"	"[c] : 3dhsk + h + nadph <==> nadp + skm"	"Reversible"	"c"	-1000	1000	0	"(b1692 or b3281)"	"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"SHKK"	"shikimate kinase"	"[c] : atp + skm --> adp + h + skm5p"	"Irreversible"	"c"	0	1000	0	"(b3390 or b0388)"	"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"SHSL1"	"O-succinylhomoserine lyase (L-cysteine)"	"[c] : cys_DASH_L + suchms --> cyst_DASH_L + h + succ"	"Irreversible"	"c"	0	1000	0	"b3939"	"Methionine Metabolism"
"SKMt2pp"	"shikimate transport in via proton symport (periplasm)"	"h[p] + skm[p] --> h[c] + skm[c]"	"Irreversible"	"c, p"	0	1000	0	"b1981"	"Transport, Inner Membrane"
"SKMtex"	"shikimate transport via diffusion (extracellular to periplasm)"	"skm[e] <==> skm[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"SLNTtex"	"selenite transport via diffusion (extracellular to periplasm)"	"slnt[e] <==> slnt[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b1377 or b0929 or b2215 or b0241)"	"Transport, Outer Membrane Porin"
"SLNTtpp"	"selenite transport via proton symport (periplasm)"	"h[p] + slnt[p] --> h[c] + slnt[c]"	"Irreversible"	"c, p"	0	1000	0	"(b2422 and b2425 and b2424 and b2423)"	"Inorganic Ion Transport and Metabolism"
"SO2tex"	"SO2 transport via diffusion (extracellular to periplasm)"	"so2[e] <==> so2[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"SO2tpp"	"SO2 transport via diffusion (periplasm)"	"so2[p] <==> so2[c]"	"Reversible"	"c, p"	-1000	1000	0	"s0001"	"Inorganic Ion Transport and Metabolism"
"SO3tex"	"sulfite transport via diffusion (extracellular to periplasm)"	"so3[e] <==> so3[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"SO4t2pp"	"sulfate transport in via proton symport (periplasm to cytoplasm)"	"h[p] + so4[p] --> h[c] + so4[c]"	"Irreversible"	"c, p"	0	1000	0	"b1206"	"Inorganic Ion Transport and Metabolism"
"SO4tex"	"sulfate transport via diffusion (extracellular to periplasm)"	"so4[e] <==> so4[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"SOTA"	"Succinylornithine transaminase"	"[c] : akg + sucorn --> glu_DASH_L + sucgsa"	"Irreversible"	"c"	0	1000	0	"b1748"	"Arginine and Proline Metabolism"
"SPMDAT1"	"Spermidine acetyltransferase"	"[c] : accoa + spmd --> N1aspmd + coa + h"	"Irreversible"	"c"	0	1000	0	"b1584"	"Arginine and Proline Metabolism"
"SPMDAT2"	"Spermidine acetyltransferase (N8)"	"[c] : accoa + spmd --> coa + h + n8aspmd"	"Irreversible"	"c"	0	1000	0	"b1584"	"Arginine and Proline Metabolism"
"SPMDabcpp"	"spermidine transport via ABC system (periplasm)"	"atp[c] + h2o[c] + spmd[p] --> adp[c] + h[c] + pi[c] + spmd[c]"	"Irreversible"	"c, p"	0	1000	0	"((b1126 and b1125 and b1124 and b1123) or (b1440 and b1441 and b1442 and b1443))"	"Transport, Inner Membrane"
"SPMDt3pp"	"spermidine transport out via proton antiport (periplasm)"	"spmd[c] + h[p] --> h[c] + spmd[p]"	"Irreversible"	"c, p"	0	1000	0	"(b1599 and b1600)"	"Transport, Inner Membrane"
"SPMDtex"	"spermidine transport via diffusion (extracellular to periplasm)"	"spmd[e] <==> spmd[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"SPMS"	"spermidine synthase"	"[c] : ametam + ptrc --> 5mta + h + spmd"	"Irreversible"	"c"	0	1000	0	"b0121"	"Arginine and Proline Metabolism"
"SPODM"	"superoxide dismutase"	"[c] : (2) h + (2) o2s --> h2o2 + o2"	"Irreversible"	"c"	0	0	0	"(b3908 or b1656)"	"Unassigned"
"SPODMpp"	"superoxide dismutase"	"[p] : (2) h + (2) o2s --> h2o2 + o2"	"Irreversible"	"p"	0	0	0	"b1646"	"Unassigned"
"SSALx"	"succinate-semialdehyde dehydrogenase (NAD)"	"[c] : h2o + nad + sucsal --> (2) h + nadh + succ"	"Irreversible"	"c"	0	1000	0	"b1525"	"Arginine and Proline Metabolism"
"SSALy"	"succinate-semialdehyde dehydrogenase (NADP)"	"[c] : h2o + nadp + sucsal --> (2) h + nadph + succ"	"Irreversible"	"c"	0	1000	0	"(b2661 or b1525)"	"Arginine and Proline Metabolism"
"SUCASPtpp"	"succinate:aspartate antiporter (periplasm)"	"succ[c] + asp_DASH_L[p] <==> asp_DASH_L[c] + succ[p]"	"Reversible"	"c, p"	0	0	0	"(b4138 or b4123 or b0621)"	"Transport, Inner Membrane"
"SUCBZL"	"o-succinylbenzoate-CoA ligase"	"[c] : atp + coa + sucbz --> amp + ppi + sbzcoa"	"Irreversible"	"c"	0	1000	0	"b2260"	"Cofactor and Prosthetic Group Biosynthesis"
"SUCBZS"	"O-succinylbenzoate-CoA synthase"	"[c] : 2shchc --> h2o + sucbz"	"Irreversible"	"c"	0	1000	0	"b2261"	"Cofactor and Prosthetic Group Biosynthesis"
"SUCCt2_2pp"	"succinate transport via proton symport (2 H) (periplasm)"	"(2) h[p] + succ[p] --> (2) h[c] + succ[c]"	"Irreversible"	"c, p"	0	1000	0	"b3528"	"Transport, Inner Membrane"
"SUCCt2_3pp"	"Succintate transport via proton symport (3 H) (periplasm)"	"(3) h[p] + succ[p] --> (3) h[c] + succ[c]"	"Irreversible"	"c, p"	0	1000	0	"(b4123 or b4138)"	"Transport, Inner Membrane"
"SUCCt3pp"	"succinate transport out via proton antiport (periplasm)"	"succ[c] + h[p] --> h[c] + succ[p]"	"Irreversible"	"c, p"	0	1000	0	""	"Transport, Inner Membrane"
"SUCCtex"	"succinate transport via diffusion (extracellular to periplasm)"	"succ[e] <==> succ[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"SUCDi"	"succinate dehydrogenase (irreversible)"	"[c] : q8 + succ --> fum + q8h2"	"Irreversible"	"c"	0	1000	0	"(b0721 and b0722 and b0723 and b0724)"	"Oxidative Phosphorylation"
"SUCFUMtpp"	"succinate:fumarate antiporter (periplasm)"	"succ[c] + fum[p] <==> fum[c] + succ[p]"	"Reversible"	"c, p"	0	0	0	"(b4123 or b0621 or b4138)"	"Transport, Inner Membrane"
"SUCMALtpp"	"succinate:malate antiporter (periplasm)"	"succ[c] + mal_DASH_L[p] <==> mal_DASH_L[c] + succ[p]"	"Reversible"	"c, p"	0	0	0	"(b4138 or b4123 or b0621)"	"Transport, Inner Membrane"
"SUCOAS"	"succinyl-CoA synthetase (ADP-forming)"	"[c] : atp + coa + succ <==> adp + pi + succoa"	"Reversible"	"c"	-1000	1000	0	"(b0728 and b0729)"	"Citric Acid Cycle"
"SUCRtex"	"sucrose transport transport via diffusion (extracellular to periplasm)"	"sucr[e] <==> sucr[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b0241 or b0929 or b1377 or b2215)"	"Transport, Outer Membrane Porin"
"SUCTARTtpp"	"succinate:D-tartrate antiporter (periplasm)"	"succ[c] + tartr_DASH_D[p] <==> tartr_DASH_D[c] + succ[p]"	"Reversible"	"c, p"	0	0	0	"b4123"	"Transport, Inner Membrane"
"SUCptspp"	"sucrose transport via PEP:Pyr  (periplasm)"	"pep[c] + sucr[p] --> pyr[c] + suc6p[c]"	"Irreversible"	"c, p"	0	1000	0	"(b2417 and b2429 and b2415 and b2416)"	"Transport, Inner Membrane"
"SULFACabcpp"	"sulfoacetate transport via ABC system (periplasm)"	"atp[c] + h2o[c] + sulfac[p] --> adp[c] + h[c] + pi[c] + sulfac[c]"	"Irreversible"	"c, p"	0	1000	0	"(b0936 and b0933 and b0934)"	"Transport, Inner Membrane"
"SULFACtex"	"sulfoaceate transport via diffusion (extracellular to periplasm)"	"sulfac[e] <==> sulfac[p]"	"Reversible"	"e, p"	-1000	1000	0	"(b1377 or b2215 or b0241 or b0929)"	"Transport, Outer Membrane Porin"
"SULRi"	"sulfite reductase (NADPH2)"	"[c] : (5) h + (3) nadph + so3 --> (3) h2o + h2s + (3) nadp"	"Irreversible"	"c"	0	1000	0	"(b2763 and b2764)"	"Cysteine Metabolism"
