"abbreviation"	"name"	"equation"	"reversible"	"compartment"	"lowbnd"	"uppbnd"	"obj_coef"	"rule"	"subsystem"
"SGSAD"	"Succinylglutamic semialdehyde dehydrogenase"	"[c] : h2o + nad + sucgsa --> (2) h + nadh + sucglu"	"Irreversible"	"C_c"	0	1000	0	"(b1746)"	"Arginine and Proline Metabolism"
"SHCHCS2"	" 2-succinyl-6-hydroxy-2,4-cyclohexadiene 1-carboxylate synthase"	"[c] : ichor + ssaltpp --> 2shchc + pyr + thmpp"	"Irreversible"	"C_c"	0	1000	0	"(b2264)"	"Cofactor and Prosthetic Group Biosynthesis"
"SHCHD2"	"sirohydrochlorin dehydrogenase (NAD)"	"[c] : dscl + nad --> h + nadh + scl"	"Irreversible"	"C_c"	0	1000	0	"(b3368)"	"Cofactor and Prosthetic Group Biosynthesis"
"SHCHF"	"sirohydrochlorin ferrochelatase"	"[c] : fe2 + scl --> (3) h + sheme"	"Irreversible"	"C_c"	0	1000	0	"(b3368)"	"Cofactor and Prosthetic Group Biosynthesis"
"SHK3Dr"	"shikimate dehydrogenase"	"[c] : 3dhsk + h + nadph <==> nadp + skm"	"Reversible"	"C_c"	-1000	1000	0	"(b1692) or (b3281)"	"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"SHKK"	"shikimate kinase"	"[c] : atp + skm --> adp + h + skm5p"	"Irreversible"	"C_c"	0	1000	0	"(b3390) or (b0388)"	"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"SHSL1"	"O-succinylhomoserine lyase (L-cysteine)"	"[c] : cys_DASH_L + suchms --> cyst_DASH_L + h + succ"	"Irreversible"	"C_c"	0	1000	0	"(b3939)"	"Methionine Metabolism"
"SKMt2pp"	"shikimate transport in via proton symport (periplasm)"	"h[p] + skm[p] --> h[c] + skm[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b1981)"	"Transport, Inner Membrane"
"SKMtex"	"shikimate transport via diffusion (extracellular to periplasm)"	"skm[e] <==> skm[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"SO2tex"	"SO2 transport via diffusion (extracellular to periplasm)"	"so2[e] <==> so2[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"SO2tpp"	"SO2 transport via diffusion (periplasm)"	"so2[p] <==> so2[c]"	"Reversible"	"C_c, C_p"	-1000	1000	0	"(s0001)"	"Inorganic Ion Transport and Metabolism"
"SO3tex"	"sulfite transport via diffusion (extracellular to periplasm)"	"so3[e] <==> so3[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b0929) or (b1377) or (b0241) or (b2215)"	"Transport, Outer Membrane Porin"
"SO4tex"	"sulfate transport via diffusion (extracellular to periplasm)"	"so4[e] <==> so4[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"SOTA"	"Succinylornithine transaminase"	"[c] : akg + sucorn --> glu_DASH_L + sucgsa"	"Irreversible"	"C_c"	0	1000	0	"(b1748)"	"Arginine and Proline Metabolism"
"SPMDAT1"	"Spermidine acetyltransferase"	"[c] : accoa + spmd --> N1aspmd + coa + h"	"Irreversible"	"C_c"	0	1000	0	"(b1584)"	"Arginine and Proline Metabolism"
"SPMDAT2"	"Spermidine acetyltransferase (N8)"	"[c] : accoa + spmd --> coa + h + n8aspmd"	"Irreversible"	"C_c"	0	1000	0	"(b1584)"	"Arginine and Proline Metabolism"
"SPMDabcpp"	"spermidine transport via ABC system (periplasm)"	"atp[c] + h2o[c] + spmd[p] --> adp[c] + h[c] + pi[c] + spmd[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b1442) and (b1443) and (b1440) and (b1441) or (b1123) and (b1124) and (b1125) and (b1126)"	"Transport, Inner Membrane"
"SPMDtex"	"spermidine transport via diffusion (extracellular to periplasm)"	"spmd[e] <==> spmd[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"SPMS"	"spermidine synthase"	"[c] : ametam + ptrc --> 5mta + h + spmd"	"Irreversible"	"C_c"	0	1000	0	"(b0121)"	"Arginine and Proline Metabolism"
"SPODM"	"superoxide dismutase"	"[c] : (2) h + (2) o2s --> h2o2 + o2"	"Irreversible"	"C_c"	0	0	0	"(b3908) or (b1656)"	"Unassigned"
"SPODMpp"	"superoxide dismutase"	"[p] : (2) h + (2) o2s --> h2o2 + o2"	"Irreversible"	"C_p"	0	0	0	"(b1646)"	"Unassigned"
"SSALx"	"succinate-semialdehyde dehydrogenase (NAD)"	"[c] : h2o + nad + sucsal --> (2) h + nadh + succ"	"Irreversible"	"C_c"	0	1000	0	""	"Arginine and Proline Metabolism"
"SSALy"	"succinate-semialdehyde dehydrogenase (NADP)"	"[c] : h2o + nadp + sucsal --> (2) h + nadph + succ"	"Irreversible"	"C_c"	0	1000	0	"(b2661)"	"Arginine and Proline Metabolism"
"SUCBZL"	"o-succinylbenzoate-CoA ligase"	"[c] : atp + coa + sucbz --> amp + ppi + sbzcoa"	"Irreversible"	"C_c"	0	1000	0	"(b2260)"	"Cofactor and Prosthetic Group Biosynthesis"
"SUCBZS"	"O-succinylbenzoate-CoA synthase"	"[c] : 2shchc --> h2o + sucbz"	"Irreversible"	"C_c"	0	1000	0	"(b2261)"	"Cofactor and Prosthetic Group Biosynthesis"
"SUCCt2_2pp"	"succinate transport via proton symport (2 H) (periplasm)"	"(2) h[p] + succ[p] --> (2) h[c] + succ[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b3528)"	"Transport, Inner Membrane"
"SUCCt2_3pp"	"Succintate transport via proton symport (3 H) (periplasm)"	"(3) h[p] + succ[p] --> (3) h[c] + succ[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b4138) or (b4123)"	"Transport, Inner Membrane"
"SUCCt3pp"	"succinate transport out via proton antiport (periplasm)"	"h[p] + succ[c] --> h[c] + succ[p]"	"Irreversible"	"C_c, C_p"	0	1000	0	""	"Transport, Inner Membrane"
"SUCCtex"	"succinate transport via diffusion (extracellular to periplasm)"	"succ[e] <==> succ[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"SUCDi"	"succinate dehydrogenase (irreversible)"	"[c] : q8 + succ --> fum + q8h2"	"Irreversible"	"C_c"	0	1000	0	"(b0722 and b0721 and b0723 and b0724)"	"Oxidative Phosphorylation"
"SUCFUMtpp"	"succinate:fumarate antiporter (periplasm)"	"fum[p] + succ[c] <==> fum[c] + succ[p]"	"Reversible"	"C_c, C_p"	-1000	1000	0	"(b4138) or (b0621) or (b4123)"	"Transport, Inner Membrane"
"SUCOAS"	"succinyl-CoA synthetase (ADP-forming)"	"[c] : atp + coa + succ <==> adp + pi + succoa"	"Reversible"	"C_c"	-1000	1000	0	"(b0728 and b0729)"	"Citric Acid Cycle"
"SUCRtex"	"sucrose transport transport via diffusion (extracellular to periplasm)"	"sucr[e] <==> sucr[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"SUCptspp"	"sucrose transport via PEP:Pyr  (periplasm)"	"pep[c] + sucr[p] --> pyr[c] + suc6p[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b2415) and (b2429) and (b2417) and (b2416)"	"Transport, Inner Membrane"
"SULFACabcpp"	"sulfoacetate transport via ABC system (periplasm)"	"atp[c] + h2o[c] + sulfac[p] --> adp[c] + h[c] + pi[c] + sulfac[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b0933) and (b0936) and (b0934)"	"Transport, Inner Membrane"
"SULFACtex"	"sulfoaceate transport via diffusion (extracellular to periplasm)"	"sulfac[e] <==> sulfac[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"SULRi"	"sulfite reductase (NADPH2)"	"[c] : (5) h + (3) nadph + so3 --> (3) h2o + h2s + (3) nadp"	"Irreversible"	"C_c"	0	1000	0	"(b2764 and b2763)"	"Cysteine Metabolism"
"SULabcpp"	"sulfate transport via ABC system (periplasm)"	"atp[c] + h2o[c] + so4[p] --> adp[c] + h[c] + pi[c] + so4[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b2422) and (b2423) and (b3917) and (b2424) or (b2425) and (b2422) and (b2423) and (b2424) or (b0764) and (b0763) and (b0765)"	"Inorganic Ion Transport and Metabolism"
"T2DECAI"	"trans-2-decenoyl-ACP isomerase"	"[c] : tdec2eACP <==> cdec3eACP"	"Reversible"	"C_c"	-1000	1000	0	"(b0954)"	"Cell Envelope Biosynthesis"
"TAGURr"	"tagaturonate reductase"	"[c] : altrn + nad <==> h + nadh + tagur"	"Reversible"	"C_c"	-1000	1000	0	"(b1521)"	"Alternate Carbon Metabolism"
"TALA"	"transaldolase"	"[c] : g3p + s7p <==> e4p + f6p"	"Reversible"	"C_c"	-1000	1000	0	"(b0008) or (b2464)"	"Pentose Phosphate Pathway"
"TARTD"	"L(+)-tartrate dehydratase"	"[c] : tartr_DASH_L --> h2o + oaa"	"Irreversible"	"C_c"	0	1000	0	"(b3062 and b3061)"	"Alternate Carbon Metabolism"
"TARTRt7pp"	"Tartrate/succinate antiporter (periplasm)"	"succ[c] + tartr_DASH_L[p] <==> succ[p] + tartr_DASH_L[c]"	"Reversible"	"C_c, C_p"	-1000	1000	0	"(b3063)"	"Transport, Inner Membrane"
"TARTRtex"	"Tartrate transport via diffusion (extracellular to periplasm)"	"tartr_DASH_L[e] <==> tartr_DASH_L[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"TAUDO"	"Taurine dioxygenase"	"[c] : akg + o2 + taur --> aacald + co2 + h + so3 + succ"	"Irreversible"	"C_c"	0	1000	0	"(b0368)"	"Alternate Carbon Metabolism"
"TAURabcpp"	"taurine transport via ABC system (periplasm)"	"atp[c] + h2o[c] + taur[p] --> adp[c] + h[c] + pi[c] + taur[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b0367) and (b0365) and (b0366)"	"Transport, Inner Membrane"
"TAURtex"	"taurine transport via diffusion (extracellular to periplasm)"	"taur[e] <==> taur[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"TCYNTtex"	"Thiocyanate transport via diffusion (extracellular to periplasm)"	"tcynt[e] <==> tcynt[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b0241) or (b0929) or (b2215) or (b1377)"	"Transport, Outer Membrane Porin"
"TDECOAI"	"tetradecenoyl-coa cis-trans isomerization"	"[c] : tdecoa --> td2coa"	"Irreversible"	"C_c"	0	1000	0	"(b3846)"	"Membrane Lipid Metabolism"
"TDP"	"thiamin pyrophosphatase"	"[c] : h2o + thmpp --> h + pi + thmmp"	"Irreversible"	"C_c"	0	1000	0	"(b1134)"	"Cofactor and Prosthetic Group Biosynthesis"
"TDPADGAT"	"dTDP-4-amino-4,6-dideoxy-D-glucose acetyltransferase"	"[c] : accoa + dtdp4addg --> coa + dtdp4aaddg + h"	"Irreversible"	"C_c"	0	1000	0	"(b3790)"	"Cell Envelope Biosynthesis"
"TDPAGTA"	"dTDP-4-amino-4,6-dideoxy-D-glucose transaminase"	"[c] : dtdp4d6dg + glu_DASH_L --> akg + dtdp4addg"	"Irreversible"	"C_c"	0	1000	0	"(b3791)"	"Cell Envelope Biosynthesis"
"TDPDRE"	"dTDP-4-dehydrorhamnose 3,5-epimerase"	"[c] : dtdp4d6dg --> dtdp4d6dm"	"Irreversible"	"C_c"	0	1000	0	"(b2038)"	"Cell Envelope Biosynthesis"
"TDPDRR"	"dTDP-4-dehydrorhamnose reductase"	"[c] : dtdp4d6dm + h + nadph --> dtdprmn + nadp"	"Irreversible"	"C_c"	0	1000	0	"(b2040)"	"Cell Envelope Biosynthesis"
"TDPGDH"	"dTDPglucose 4,6-dehydratase"	"[c] : dtdpglu --> dtdp4d6dg + h2o"	"Irreversible"	"C_c"	0	1000	0	"(b2041) or (b3788)"	"Cell Envelope Biosynthesis"
"TDSK"	"Tetraacyldisaccharide 4'kinase"	"[c] : atp + lipidAds --> adp + h + lipidA"	"Irreversible"	"C_c"	0	1000	0	"(b0915)"	"Lipopolysaccharide Biosynthesis / Recycling"
"TDSR1"	"thiol:disulfide reductase (DsbC)"	"dsbcox[p] + dsbdrd[c] --> dsbcrd[p] + dsbdox[c]"	"Irreversible"	"C_p, C_c"	0	1000	0	"(b2893) and (b4136)"	"Transport, Inner Membrane"
"TDSR2"	"thiol:disulfide reductase (DsbG)"	"dsbdrd[c] + dsbgox[p] --> dsbdox[c] + dsbgrd[p]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b4136) and (b0604)"	"Transport, Inner Membrane"
"TGBPA"	"Tagatose-bisphosphate aldolase"	"[c] : tagdp_DASH_D <==> dhap + g3p"	"Reversible"	"C_c"	-1000	1000	0	"(b3137 and b3132) or (b2096 and b2095)"	"Alternate Carbon Metabolism"
"THD2pp"	"NAD(P) transhydrogenase (periplasm)"	"(2) h[p] + nadh[c] + nadp[c] --> (2) h[c] + nad[c] + nadph[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b1602 and b1603)"	"Oxidative Phosphorylation"
"THDPS"	"tetrahydrodipicolinate succinylase"	"[c] : h2o + succoa + thdp --> coa + sl2a6o"	"Irreversible"	"C_c"	0	1000	0	"(b0166)"	"Threonine and Lysine Metabolism"
"THIORDXi"	"hydrogen peroxide reductase (thioredoxin)"	"[c] : h2o2 + trdrd --> (2) h2o + trdox"	"Irreversible"	"C_c"	0	1000	0	"(b3781) and (b2480) or (b2582) and (b2480)"	"Unassigned"
"THMDt2pp"	"thymidine transport in via proton symport (periplasm)"	"h[p] + thymd[p] --> h[c] + thymd[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b2964) or (b2393)"	"Transport, Inner Membrane"
"THMDt2rpp"	"thymidine transport in via proton symport, reversible (periplasm)"	"h[p] + thymd[p] <==> h[c] + thymd[c]"	"Reversible"	"C_c, C_p"	-1000	1000	0	"(b2406)"	"Transport, Inner Membrane"
"THMDtex"	"thymidine transport via diffusion (extracellular to periplasm)"	"thymd[e] <==> thymd[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"THMabcpp"	"thiamine transport via ABC system (periplasm)"	"atp[c] + h2o[c] + thm[p] --> adp[c] + h[c] + pi[c] + thm[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b0066) and (b0067) and (b0068)"	"Transport, Inner Membrane"
"THMtex"	"Thiamine transport via diffusion (extracellular to periplasm)"	"thm[e] <==> thm[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"THRA2i"	"L-allo-Threonine Aldolase"	"[c] : athr_DASH_L --> acald + gly"	"Irreversible"	"C_c"	0	1000	0	"(b2551) or (b0870)"	"Threonine and Lysine Metabolism"
"THRAi"	"Threonine aldolase"	"[c] : thr_DASH_L --> acald + gly"	"Irreversible"	"C_c"	0	1000	0	"(b0870) or (b2551)"	"Threonine and Lysine Metabolism"
"THRD"	"L-threonine dehydrogenase"	"[c] : nad + thr_DASH_L --> 2aobut + h + nadh"	"Irreversible"	"C_c"	0	1000	0	"(b3616)"	"Glycine and Serine Metabolism"
"THRD_L"	"L-threonine deaminase"	"[c] : thr_DASH_L --> 2obut + nh4"	"Irreversible"	"C_c"	0	1000	0	"(b2797) or (b3772) or (b1814) or (b3117)"	"Valine, Leucine, and Isoleucine Metabolism"
"THRPtex"	"phospho-L-threonine transport via diffusion (extracellular to periplasm)"	"thrp[e] <==> thrp[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"THRS"	"threonine synthase"	"[c] : h2o + phom --> pi + thr_DASH_L"	"Irreversible"	"C_c"	0	1000	0	"(b0004)"	"Threonine and Lysine Metabolism"
"THRTRS"	"Threonyl-tRNA synthetase"	"[c] : atp + thr_DASH_L + trnathr --> amp + ppi + thrtrna"	"Irreversible"	"C_c"	0	1000	0	"(b1719)"	"tRNA Charging"
"THRabcpp"	"L-threonine transport via ABC system (periplasm)"	"atp[c] + h2o[c] + thr_DASH_L[p] --> adp[c] + h[c] + pi[c] + thr_DASH_L[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b3455) and (b3454) and (b3457) and (b3460) and (b3456)"	"Transport, Inner Membrane"
"THRt2pp"	"L-threonine efflux transport via proton antiport (periplasm)"	"h[p] + thr_DASH_L[c] --> h[c] + thr_DASH_L[p]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b0813) or (b3823)"	"Transport, Inner Membrane"
"THRt2rpp"	"L-threonine reversible transport via proton symport (periplasm)"	"h[p] + thr_DASH_L[p] <==> h[c] + thr_DASH_L[c]"	"Reversible"	"C_c, C_p"	-1000	1000	0	"(b3116)"	"Transport, Inner Membrane"
"THRt4pp"	"L-threonine  via sodium symport (periplasm)"	"na1[p] + thr_DASH_L[p] --> na1[c] + thr_DASH_L[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b3089)"	"Transport, Inner Membrane"
"THRtex"	"L-threonine transport via diffusion (extracellular to periplasm)"	"thr_DASH_L[e] <==> thr_DASH_L[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"THYMt3pp"	"thymine transport out via proton antiport (periplasm)"	"h[p] + thym[c] --> h[c] + thym[p]"	"Irreversible"	"C_c, C_p"	0	1000	0	""	"Transport, Inner Membrane"
"THYMtex"	"thymine transport via diffusion (extracellular to periplasm)"	"thym[e] <==> thym[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0929) or (b1377) or (b0241)"	"Transport, Outer Membrane Porin"
"THZPSN"	"thiazole phosphate synthesis"	"[c] : atp + cys_DASH_L + dxyl5p + tyr_DASH_L --> 4hba + 4mpetz + ala_DASH_L + amp + co2 + h2o + h + ppi"	"Irreversible"	"C_c"	0	1000	0	"(b3991 and b3990) and (b4407) and (b0423) and (b3992) and (b2530)"	"Cofactor and Prosthetic Group Biosynthesis"
"TKT1"	"transketolase"	"[c] : r5p + xu5p_DASH_D <==> g3p + s7p"	"Reversible"	"C_c"	-1000	1000	0	"(b2935) or (b2465)"	"Pentose Phosphate Pathway"
"TKT2"	"transketolase"	"[c] : e4p + xu5p_DASH_D <==> f6p + g3p"	"Reversible"	"C_c"	-1000	1000	0	"(b2465) or (b2935)"	"Pentose Phosphate Pathway"
"TMAOR1"	"Trimethylamine N-oxide reductase (menaquinol 8)"	"[c] : h + mql8 + tmao --> h2o + mqn8 + tma"	"Irreversible"	"C_c"	0	1000	0	"(b0894 and b0896 and b0895) or (b1589 and b1587 and b1590 and b1588)"	"Oxidative Phosphorylation"
"TMAOR1pp"	"Trimethylamine N-oxide reductase (menaquinol 8) (periplasm)"	"h[p] + mql8[c] + tmao[p] --> h2o[p] + mqn8[c] + tma[p]"	"Irreversible"	"C_p, C_c"	0	1000	0	"(b1873 and b1872) or (b0997 and b0996)"	"Oxidative Phosphorylation"
"TMAOR2"	"Trimethylamine N-oxide reductase (demethylmenaquinol 8)"	"[c] : 2dmmql8 + h + tmao --> 2dmmq8 + h2o + tma"	"Irreversible"	"C_c"	0	1000	0	"(b0894 and b0896 and b0895)"	"Oxidative Phosphorylation"
"TMAOR2pp"	"Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)"	"2dmmql8[c] + h[p] + tmao[p] --> 2dmmq8[c] + h2o[p] + tma[p]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b1873 and b1872) or (b0997 and b0996)"	"Oxidative Phosphorylation"
"TMAOtex"	"Trimethylamine N-oxide transport via diffusion (extracellular to periplasm)"	"tmao[e] <==> tmao[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"TMAtex"	"Trimethylamine transport via diffusion (extracellular to periplasm)"	"tma[e] <==> tma[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b1377) or (b2215) or (b0929) or (b0241)"	"Transport, Outer Membrane Porin"
"TMDK1"	"thymidine kinase (ATP:thymidine)"	"[c] : atp + thymd --> adp + dtmp + h"	"Irreversible"	"C_c"	0	1000	0	"(b1238)"	"Nucleotide Salvage Pathway"
"TMDPP"	"thymidine phosphorylase"	"[c] : pi + thymd <==> 2dr1p + thym"	"Reversible"	"C_c"	-1000	1000	0	"(b4382)"	"Nucleotide Salvage Pathway"
"TMDS"	"thymidylate synthase"	"[c] : dump + mlthf --> dhf + dtmp"	"Irreversible"	"C_c"	0	1000	0	"(b2827)"	"Nucleotide Salvage Pathway"
"TMK"	"thiamine kinase"	"[c] : atp + thm --> adp + h + thmmp"	"Irreversible"	"C_c"	0	1000	0	"(b1106)"	"Cofactor and Prosthetic Group Biosynthesis"
"TMPK"	"thiamine-phosphate kinase"	"[c] : atp + thmmp --> adp + thmpp"	"Irreversible"	"C_c"	0	1000	0	"(b0417)"	"Cofactor and Prosthetic Group Biosynthesis"
"TMPPP"	"thiamine-phosphate diphosphorylase"	"[c] : 2mahmp + 4mpetz + h --> ppi + thmmp"	"Irreversible"	"C_c"	0	1000	0	"(b3993)"	"Cofactor and Prosthetic Group Biosynthesis"
"TPI"	"triose-phosphate isomerase"	"[c] : dhap <==> g3p"	"Reversible"	"C_c"	-1000	1000	0	"(b3919)"	"Glycolysis/Gluconeogenesis"
"TPRDCOAS"	"triphosphoribosyl-dephospho-CoA synthase"	"[c] : atp + dpcoa --> 2tpr3dpcoa + ade"	"Irreversible"	"C_c"	0	1000	0	"(b0613)"	"Cofactor and Prosthetic Group Biosynthesis"
"TRDR"	"thioredoxin reductase (NADPH)"	"[c] : h + nadph + trdox --> nadp + trdrd"	"Irreversible"	"C_c"	0	1000	0	"(b3781) and (b0888) or (b0888) and (b2582)"	"Oxidative Phosphorylation"
"TRE6PH"	"trehalose-6-phosphate hydrolase"	"[c] : h2o + tre6p --> g6p + glc_DASH_D"	"Irreversible"	"C_c"	0	1000	0	"(b4239)"	"Alternate Carbon Metabolism"
"TRE6PP"	"trehalose-phosphatase"	"[c] : h2o + tre6p --> pi + tre"	"Irreversible"	"C_c"	0	1000	0	"(b1897)"	"Alternate Carbon Metabolism"
"TRE6PS"	"alpha,alpha-trehalose-phosphate synthase (UDP-forming)"	"[c] : g6p + udpg --> h + tre6p + udp"	"Irreversible"	"C_c"	0	1000	0	"(b1896)"	"Alternate Carbon Metabolism"
"TREH"	"alpha,alpha-trehalase"	"[c] : h2o + tre --> (2) glc_DASH_D"	"Irreversible"	"C_c"	0	1000	0	"(b3519)"	"Alternate Carbon Metabolism"
"TREHpp"	"alpha,alpha-trehalase (periplasm)"	"[p] : h2o + tre --> (2) glc_DASH_D"	"Irreversible"	"C_p"	0	1000	0	"(b1197)"	"Alternate Carbon Metabolism"
"TREptspp"	"trehalose transport via PEP:Pyr PTS (periplasm)"	"pep[c] + tre[p] --> pyr[c] + tre6p[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b2415) and (b2417) and (b2416) and (b4240)"	"Transport, Inner Membrane"
"TREtex"	"trehalose transport via diffusion (extracellular to periplasm)"	"tre[e] <==> tre[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"TRPAS2"	"Tryptophanase (L-tryptophan)"	"[c] : h2o + trp_DASH_L <==> indole + nh4 + pyr"	"Reversible"	"C_c"	-1000	1000	0	"(b3708)"	"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"TRPS1"	"tryptophan synthase (indoleglycerol phosphate)"	"[c] : 3ig3p + ser_DASH_L --> g3p + h2o + trp_DASH_L"	"Irreversible"	"C_c"	0	1000	0	"(b1260 and b1261)"	"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"TRPS2"	"tryptophan synthase (indole)"	"[c] : indole + ser_DASH_L --> h2o + trp_DASH_L"	"Irreversible"	"C_c"	0	1000	0	"(b1260 and b1261)"	"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"TRPS3"	"tryptophan synthase (indoleglycerol phosphate)"	"[c] : 3ig3p --> g3p + indole"	"Irreversible"	"C_c"	0	1000	0	"(b1260 and b1261)"	"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
"TRPTRS"	"Tryptophanyl-tRNA synthetase"	"[c] : atp + trnatrp + trp_DASH_L --> amp + ppi + trptrna"	"Irreversible"	"C_c"	0	1000	0	"(b3384)"	"tRNA Charging"
"TRPt2rpp"	"L-tryptophan reversible transport via proton symport (periplasm)"	"h[p] + trp_DASH_L[p] <==> h[c] + trp_DASH_L[c]"	"Reversible"	"C_c, C_p"	-1000	1000	0	"(b0112) or (b3709) or (b3161)"	"Transport, Inner Membrane"
"TRPtex"	"L-tryptophan transport via diffusion (extracellular to periplasm)"	"trp_DASH_L[e] <==> trp_DASH_L[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"TRSARr"	"tartronate semialdehyde reductase"	"[c] : 2h3oppan + h + nadh <==> glyc_DASH_R + nad"	"Reversible"	"C_c"	-1000	1000	0	"(b0509) or (b3125)"	"Alternate Carbon Metabolism"
"TSULabcpp"	"thiosulfate transport via ABC system (periplasm)"	"atp[c] + h2o[c] + tsul[p] --> adp[c] + h[c] + pi[c] + tsul[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b2425) and (b2422) and (b2423) and (b2424) or (b2422) and (b2423) and (b3917) and (b2424)"	"Inorganic Ion Transport and Metabolism"
"TSULtex"	"thiosulfate transport via diffusion (extracellular to periplasm)"	"tsul[e] <==> tsul[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b2215) or (b0241) or (b1377) or (b0929)"	"Transport, Outer Membrane Porin"
"TTDCAtexi"	"Tetradecanoate transport via facilitated irreversible diffusion (extracellular to periplasm)"	"ttdca[e] --> ttdca[p]"	"Irreversible"	"C_e, C_p"	0	1000	0	"(b2344)"	"Transport, Outer Membrane"
"TTDCEAtexi"	"Tetradecenoate transport via facilitated irreversible diffusion (extracellular to periplasm)"	"ttdcea[e] --> ttdcea[p]"	"Irreversible"	"C_e, C_p"	0	1000	0	"(b2344)"	"Transport, Outer Membrane"
"TUNGSabcpp"	"tungstate transport via ABC system (periplasm)"	"atp[c] + h2o[c] + tungs[p] --> adp[c] + h[c] + pi[c] + tungs[c]"	"Irreversible"	"C_c, C_p"	0	1000	0	"(b0764) and (b0763) and (b0765)"	"Inorganic Ion Transport and Metabolism"
"TUNGStex"	"tungstate transport via diffusion (extracellular to periplasm)"	"tungs[e] <==> tungs[p]"	"Reversible"	"C_e, C_p"	-1000	1000	0	"(b0241) or (b0929) or (b1377) or (b2215)"	"Transport, Outer Membrane Porin"
